id;parent_id;niveau;niveau_nom;code;libelle;chemin_codes;chemin_libelles;definition;source;url
term:331_36;sg:331;4;terme;331_36;THEORIE DES CONVENTIONS;3 > 33 > 331 > 331_36;Les Environnements de l'entreprise > Economie > THEORIE ECONOMIQUE > THEORIE DES CONVENTIONS;La théorie des conventions est fondée sur l'hypothèse que la nature de toute relation sociale est d'être instable, c'est-à-dire sujette à de l'incertitude et à une négociation perpétuelle. Pour échapper à cette instabilité elle doit inventer et produire ses propres mécanismes automatiques. Ces mécanismes, formels ou informels, prennent la forme de codes, règles et conventions indispensables à une coordination et au maintien d'un lien social (Michon 1992). Dans ce cadre, les conventions (et les institutions) deviennent des réponses au comment de l'action et non au pourquoi. Elles indiquent comment il faut agir, rendant non pertinent un savoir détaillé et exhaustif sur le pourquoi. (Favereau, 1989). Elles deviennent un modèle de comportement ainsi que des outils permettant de surmonter l'incertitude due à une absence et/ou une limitation de connaissance. Les conventions ont donc une logique à la fois contraignante et habilitante (Bréjean, 1994). Source : Naissance et transformation des institutions : apports de la théorie de la régulation, de la théorie des conventions et de J.R. Commons, LAMOUREUX, Josée, (CRISE), Cahier de recherche CRISE n°9608, Collectif de recherche sur les innovations sociales, Université du Québec à Montréal (Canada) http://www.crises.uqam.ca (consulté le 23-11-2005);Naissance et transformation des institutions : apports de la théorie de la régulation, de la théorie des conventions et de J.R. Commons, LAMOUREUX, Josée, (CRISE), Cahier de recherche CRISE n°9608, Collectif de recherche sur les innovations sociales, Université du Québec à Montréal (Canada) http://www.crises.uqam.ca (consulté le 23-11-2005).;https://aciege.org/Dct/Fra/Fra_331_36.html
term:331_48;sg:331;4;terme;331_48;THEORIE DES COUTS DE TRANSACTION;3 > 33 > 331 > 331_48;Les Environnements de l'entreprise > Economie > THEORIE ECONOMIQUE > THEORIE DES COUTS DE TRANSACTION;Selon cette théorie, l'information est imparfaite et coûteuse. L'entreprise et le marché sont des modes alternatifs de fourniture de biens et de facteurs. L'entreprise existe car il existe un coût (le coût de transaction) à recourir au marché. L'entreprise permet une économie un contrat unit plusieurs personnes pour effectuer des tâches sans recourir au marché et donc au prix. Inversement, les coûts organisationnels limitent la capacité des firmes à se substituer au marché. D'autres facteurs sont à l'origine des coûts de transaction. Ils sont, d'une part, humains (opportunisme dans les transactions, nature de l'information, rationalité limitée) et, d'autre part, liés à l'environnement de l'entreprise (incertitude, spécificité des actifs, fréquence des transactions). Cette théorie permet donc d'expliquer l'intégration verticale de l'entreprise tout en montrant sa limite liée à des coûts et des distorsions spécifiques. (Coase, Williamson) Source : http://www.ladocumentationfrancaise.fr/revues-collections/problemes-economiques/theories/entreprises.shtml#p2 (consulté le 22.09.2008);http://www.ladocumentationfrancaise.fr/revues-collections/problemes-economiques/theories/entreprises.shtml#p2 (consulté le 22.09.2008).;https://aciege.org/Dct/Fra/Fra_331_48.html
term:331_72;sg:331;4;terme;331_72;THEORIE DES PRIX;3 > 33 > 331 > 331_72;Les Environnements de l'entreprise > Economie > THEORIE ECONOMIQUE > THEORIE DES PRIX;Ensemble d'idées, de concepts abstraits, plus ou moins organisés, appliqué à un domaine particulier , en l'occurrence aux prix. (Petit Robert, 1987);Petit Robert, 1987;https://aciege.org/Dct/Fra/Fra_331_72.html
term:331_38;sg:331;4;terme;331_38;THEORIE DU CAPITAL;3 > 33 > 331 > 331_38;Les Environnements de l'entreprise > Economie > THEORIE ECONOMIQUE > THEORIE DU CAPITAL;Ensemble d'idées, de concepts abstraits, plus ou moins organisés, appliqué à un domaine particulier , en l'occurrence au capital. (Petit Robert. -1987);Petit Robert. -1987;https://aciege.org/Dct/Fra/Fra_331_38.html
term:331_75;sg:331;4;terme;331_75;THEORIE DU MARCHE;3 > 33 > 331 > 331_75;Les Environnements de l'entreprise > Economie > THEORIE ECONOMIQUE > THEORIE DU MARCHE;Nommée également théorie des prix, ou théorie microéconomique. La théorie du marché étudie le comportement des offreurs et des demandeurs sur les différents marchés des biens et des services et les relations s'établissant entre eux. (ALQUIER C.- Dict. encycl. éco. et social);ALQUIER C.- Dict. encycl. éco. et social;https://aciege.org/Dct/Fra/Fra_331_75.html
term:331_55;sg:331;4;terme;331_55;THEORIE ECONOMIQUE;3 > 33 > 331 > 331_55;Les Environnements de l'entreprise > Economie > THEORIE ECONOMIQUE > THEORIE ECONOMIQUE;Ensemble d'idées, de concepts abstraits, plus ou moins organisés, appliqué à un domaine particulier , en l'occurrence à l'économie. (Petit Robert. -1987);Petit Robert. -1987;https://aciege.org/Dct/Fra/Fra_331_55.html
term:332_18;sg:332;4;terme;332_18;Grandeur caractéristique utilisée en comptabilité nationale, obtenue en additionnant des éléments de même nature ou liés à un même concept, pour représenter l'ensemble des opérations effectuées durant une période généralement annuelle par les agents économiques : produit national brut (ou P.N.B.), revenu national, etc.;3 > 33 > 332 > 332_18;Les Environnements de l'entreprise > Economie > ECONOMIE POLITIQUE > Grandeur caractéristique utilisée en comptabilité nationale, obtenue en additionnant des éléments de même nature ou liés à un même concept, pour représenter l'ensemble des opérations effectuées durant une période généralement annuelle par les agents économiques : produit national brut (ou P.N.B.), revenu national, etc.;"Note(s) : La notion d'agrégat est plus particulièrement appliquée aux grandeurs caractéristiques des activités économiques d'une société. En général, les effets des nuisances ne sont pas comptabilisées dans ces agrégats. Les agrégats sont établis en totalisant les résultats des comptes retracés dans la comptabilité nationale. Ils constituent des ensembles statistiques caractérisant la situation globale de l'économie. C'est ainsi par exemple que la production intérieure brute ou le revenu disponible sont des agrégats propres à la comptabilité nationale française. Dans le système international, des agrégats « normalisés » ont été définis par l'ONU. Les principaux de ces agrégats sont : - le produit national, mesurant la valeur totale de ce qui est produit par les agents nationaux; - le revenu national qui agrège l'ensemble des rémunérations versées aux facteurs de production nationaux; - la dépense nationale qui décrit les affectations internes de la production. Source : Le grand dictionnaire terminologique, Office québécois de la langue française, 1993. hthttp://www.granddictionnaire.com (consulté le 23-11-2005)";Le grand dictionnaire terminologique, Office québécois de la langue française, 1993. hthttp://www.granddictionnaire.com (consulté le 23-11-2005).;https://aciege.org/Dct/Fra/Fra_332_18.html
term:332_97;sg:332;4;terme;332_97;Activité économique ayant pour objet les végétaux et les animaux utiles à l'homme, et en particulier ceux qui sont destinés à son alimentation.;3 > 33 > 332 > 332_97;Les Environnements de l'entreprise > Economie > ECONOMIE POLITIQUE > Activité économique ayant pour objet les végétaux et les animaux utiles à l'homme, et en particulier ceux qui sont destinés à son alimentation.;(Petit Larousse en couleurs, 1980.);Petit Larousse en couleurs, 1980.;https://aciege.org/Dct/Fra/Fra_332_97.html
term:332_88;sg:332;4;terme;332_88;AGRICULTURE BIOLOGIQUE;3 > 33 > 332 > 332_88;Les Environnements de l'entreprise > Economie > ECONOMIE POLITIQUE > AGRICULTURE BIOLOGIQUE;Déf 1 Type d'agriculture qui préconise des méthodes de culture écologiques et qui exclut, notamment, l'utilisation d'engrais chimiques ou de produits de traitement non naturels. http://w3.granddictionnaire.com/btml/fra/r_motclef/index1024_1.asp Déf 2 L'agriculture biologique est un mode de culture basé sur l'observation et le respect des lois de la vie, qui consiste à nourrir non pas directement les plantes avec des engrais solubles, mais les êtres vivants du sol qui élaborent et fournissent aux plantes tous les éléments dont elles ont besoin (C. Aubert, l'agriculture biologique, Paris, Éd. Le courrier du livre, 1970). Déf 3 D'un point de vue législatif, l'agriculture biologique est un mode de culture réglementé, comprenant des pratiques autorisées ou interdites, consignées dans des cahiers des charges officiels. Les producteurs sont soumis à des contrôles annuels et leur production est ensuite certifiée. Ils peuvent alors apposer le label AB sur leurs emballages. http://www.econovateur.com/rubriques/savoirplus/abcdaire/agribio.shtml#def ministère : http://www.agriculture.gouv.fr/spip/ressources.themes.alimentationconsommation.qualitedesproduits.signedequaliteetdorigine.agriculturebiologique_a842.html;;https://aciege.org/Dct/Fra/Fra_332_88.html
term:332_98;sg:332;4;terme;332_98;AGRICULTURE RAISONNEE;3 > 33 > 332 > 332_98;Les Environnements de l'entreprise > Economie > ECONOMIE POLITIQUE > AGRICULTURE RAISONNEE;Déf 1 L' agriculture raisonnée est un système de production agricole dont l'objectif premier est d'optimiser le résultat économique en maitrisant les quantités d'intrants, et notamment les substances chimiques utilisées (pesticides, engrais) dans le but de limiter leur impact sur l'environnement. fr.wikipedia.org/wiki/Agriculture_raisonn%C3%A9e Déf 2 L'agriculture raisonnée est un mode de culture et d'élevage dont l'objectif premier est de réduire la quantité de substances chimiques utilisées, et de minimiser leur impact sur l'environnement. À l'origine sans garanties officielles ni contrôle, elle s'est dotée en France depuis mai 2002 d'un cadre officiel, cependant, pour l'heure, moins rigoureux que celui de l'agriculture biologique. http://www.econovateur.com/rubriques/savoirplus/abcdaire/agrirais.shtml;;https://aciege.org/Dct/Fra/Fra_332_98.html
term:332_87;sg:332;4;terme;332_87;AGROECOLOGIE L’agroécologie est une façon de concevoir des systèmes de production qui s’appuient sur les fonctionnalités offertes par les écosystèmes. Elle les amplifie tout en visant à diminuer les pressions sur l’environnement (ex : réduire les émissions de gaz à effet de serre, limiter le recours aux produits phytosanitaires) et à préserver les ressources naturelles. Il s’agit d’utiliser au maximum la nature comme facteur de production en maintenant ses capacités de renouvellement.;3 > 33 > 332 > 332_87;Les Environnements de l'entreprise > Economie > ECONOMIE POLITIQUE > AGROECOLOGIE L’agroécologie est une façon de concevoir des systèmes de production qui s’appuient sur les fonctionnalités offertes par les écosystèmes. Elle les amplifie tout en visant à diminuer les pressions sur l’environnement (ex : réduire les émissions de gaz à effet de serre, limiter le recours aux produits phytosanitaires) et à préserver les ressources naturelles. Il s’agit d’utiliser au maximum la nature comme facteur de production en maintenant ses capacités de renouvellement.;Elle implique le recours à un ensemble de techniques qui considèrent l’exploitation agricole dans son ensemble. C’est grâce à cette approche systémique que les résultats techniques et économiques peuvent être maintenus ou améliorés tout en améliorant les performances environnementales. L’agroécologie réintroduit de la diversité dans les systèmes de production agricole et restaure une mosaïque paysagère diversifiée (ex : diversification des cultures et allongement des rotations, implantation d’infrastructures agroécologiques...) et le rôle de la biodiversité comme facteur de production est renforcé, voire restauré. Source : Ministère de l’agriculture et de la souveraineté alimentaire. [En ligne]. 2013. Disponible sur https://agriculture.gouv.fr/quest-ce-que-lagroecologie (Consulté le 12/06/2023).;Ministère de l’agriculture et de la souveraineté alimentaire. [En ligne]. 2013. Disponible sur https://agriculture.gouv.fr/quest-ce-que-lagroecologie (Consulté le 12/06/2023).;https://aciege.org/Dct/Fra/Fra_332_87.html
term:332_79;sg:332;4;terme;332_79;Ensemble de mesures destinées à assurer un développement équilibré des régions par une meilleure répartition des populations et des activités.;3 > 33 > 332 > 332_79;Les Environnements de l'entreprise > Economie > ECONOMIE POLITIQUE > Ensemble de mesures destinées à assurer un développement équilibré des régions par une meilleure répartition des populations et des activités.;(Dict. éco. et fin. Bernard & Colli);Dict. éco. et fin. Bernard & Colli;https://aciege.org/Dct/Fra/Fra_332_79.html
term:332_89;sg:332;4;terme;332_89;Ensemble de mesures destinées à assurer un développement équilibré des campagnes.;3 > 33 > 332 > 332_89;Les Environnements de l'entreprise > Economie > ECONOMIE POLITIQUE > Ensemble de mesures destinées à assurer un développement équilibré des campagnes.;;;https://aciege.org/Dct/Fra/Fra_332_89.html
