source_id;target_id;relation;kind
143_50;143_61;skos:broader;zthes_BT
143_53;143;skos:broader;structural
143_53;143_61;skos:broader;zthes_BT
143_55;143;skos:broader;structural
143_55;123_50;skos:related;zthes_RT
143_55;141_43;skos:related;zthes_RT
143_55;322_57;skos:related;zthes_RT
143_55;341_88;skos:related;zthes_RT
143_55;428_66;skos:related;zthes_RT
143_57;143;skos:broader;structural
143_57;143_55;skos:broader;zthes_BT
143_57;422_51;skos:related;zthes_RT
143_59;143;skos:broader;structural
143_59;143_57;skos:broader;zthes_BT
143_60;143;skos:broader;structural
143_60;143_61;skos:broader;zthes_BT
143_61;143;skos:broader;structural
143_61;143_63;skos:broader;zthes_BT
143_63;143;skos:broader;structural
143_63;143_55;skos:broader;zthes_BT
143_67;143;skos:broader;structural
143_67;143_57;skos:broader;zthes_BT
143_69;143;skos:broader;structural
143_69;143_57;skos:broader;zthes_BT
143_74;143;skos:broader;structural
143_74;143_55;skos:broader;zthes_BT
143_76;143;skos:broader;structural
143_76;143_55;skos:broader;zthes_BT
143_82;143;skos:broader;structural
143_82;143_55;skos:broader;zthes_BT
143_85;143;skos:broader;structural
143_85;143_55;skos:broader;zthes_BT
143_85;341_23;skos:related;zthes_RT
143_85;341_88;skos:related;zthes_RT
143_90;143;skos:broader;structural
143_90;143_82;skos:broader;zthes_BT
143_91;143;skos:broader;structural
143_91;143_82;skos:broader;zthes_BT
151_34;151;skos:broader;structural
151_34;151_55;skos:broader;zthes_BT
151_34;151_35;skos:related;zthes_RT
151_34;151_43;skos:related;zthes_RT
151_34;333_86;skos:related;zthes_RT
151_35;151;skos:broader;structural
151_35;151_55;skos:broader;zthes_BT
151_35;151_34;skos:related;zthes_RT
151_35;323_71;skos:related;zthes_RT
151_36;151;skos:broader;structural
151_36;151_55;skos:broader;zthes_BT
151_37;151;skos:broader;structural
151_37;151_55;skos:broader;zthes_BT
151_37;113_75;skos:related;zthes_RT
151_37;223_55;skos:related;zthes_RT
151_43;151;skos:broader;structural
151_43;151_55;skos:broader;zthes_BT
151_43;112_86;skos:related;zthes_RT
151_43;151_34;skos:related;zthes_RT
151_43;163_26;skos:related;zthes_RT
151_43;163_27;skos:related;zthes_RT
151_48;151;skos:broader;structural
151_48;151_57;skos:broader;zthes_BT
151_48;342_14;skos:related;zthes_RT
151_53;151;skos:broader;structural
151_53;151_55;skos:broader;zthes_BT
151_55;151;skos:broader;structural
151_55;111_82;skos:related;zthes_RT
151_55;112_86;skos:related;zthes_RT
151_57;151;skos:broader;structural
151_57;151_55;skos:broader;zthes_BT
151_57;112_90;skos:related;zthes_RT
151_57;141_87;skos:related;zthes_RT
151_57;151_66;skos:related;zthes_RT
151_57;151_67;skos:related;zthes_RT
151_61;151;skos:broader;structural
151_61;151_55;skos:broader;zthes_BT
151_61;111_73;skos:related;zthes_RT
151_66;151;skos:broader;structural
151_66;151_55;skos:broader;zthes_BT
151_66;151_57;skos:related;zthes_RT
151_66;164_63;skos:related;zthes_RT
151_66;164_89;skos:related;zthes_RT
151_67;151;skos:broader;structural
151_67;151_55;skos:broader;zthes_BT
151_67;151_57;skos:related;zthes_RT
151_68;151;skos:broader;structural
151_68;151_55;skos:broader;zthes_BT
151_73;151;skos:broader;structural
151_73;151_75;skos:broader;zthes_BT
151_75;151;skos:broader;structural
151_75;151_55;skos:broader;zthes_BT
151_75;141_76;skos:related;zthes_RT
151_77;151;skos:broader;structural
151_77;151_67;skos:broader;zthes_BT
151_84;151;skos:broader;structural
151_84;151_75;skos:broader;zthes_BT
151_84;151_91;skos:related;zthes_RT
151_86;151;skos:broader;structural
151_86;151_75;skos:broader;zthes_BT
151_91;151;skos:broader;structural
151_91;151_75;skos:broader;zthes_BT
151_91;151_84;skos:related;zthes_RT
151_95;151;skos:broader;structural
151_95;151_75;skos:broader;zthes_BT
151_95;212_59;skos:related;zthes_RT
151_95;212_79;skos:related;zthes_RT
151_95;222_13;skos:related;zthes_RT
151_95;362_44;skos:related;zthes_RT
151_95;412_28;skos:related;zthes_RT
151_95;412_42;skos:related;zthes_RT
152_11;152;skos:broader;structural
152_11;152_32;skos:broader;zthes_BT
152_12;152;skos:broader;structural
152_12;152_32;skos:broader;zthes_BT
152_12;422_86;skos:related;zthes_RT
152_20;152;skos:broader;structural
152_20;152_32;skos:broader;zthes_BT
152_20;422_88;skos:related;zthes_RT
152_21;152;skos:broader;structural
152_21;152_32;skos:broader;zthes_BT
152_22;152;skos:broader;structural
152_22;152_32;skos:broader;zthes_BT
152_24;152;skos:broader;structural
152_24;152_34;skos:broader;zthes_BT
152_24;152_26;skos:related;zthes_RT
152_24;341_87;skos:related;zthes_RT
152_24;422_67;skos:related;zthes_RT
152_26;152;skos:broader;structural
152_26;152_36;skos:broader;zthes_BT
152_26;152_24;skos:related;zthes_RT
152_26;341_87;skos:related;zthes_RT
152_26;422_67;skos:related;zthes_RT
152_27;152;skos:broader;structural
152_27;152_36;skos:broader;zthes_BT
152_27;423_57;skos:related;zthes_RT
152_30;152;skos:broader;structural
152_30;152_43;skos:broader;zthes_BT
152_30;425_65;skos:related;zthes_RT
152_31;152;skos:broader;structural
152_31;152_43;skos:broader;zthes_BT
152_31;427_55;skos:related;zthes_RT
152_32;152;skos:broader;structural
152_32;152_43;skos:broader;zthes_BT
152_32;422_55;skos:related;zthes_RT
152_34;152;skos:broader;structural
152_34;152_55;skos:broader;zthes_BT
152_34;142_43;skos:related;zthes_RT
152_34;152_43;skos:related;zthes_RT
152_34;422_56;skos:related;zthes_RT
152_36;152;skos:broader;structural
152_36;152_55;skos:broader;zthes_BT
152_36;341_65;skos:related;zthes_RT
152_40;152;skos:broader;structural
152_40;152_41;skos:broader;zthes_BT
152_41;152;skos:broader;structural
152_41;152_43;skos:broader;zthes_BT
152_41;424_48;skos:related;zthes_RT
152_43;152;skos:broader;structural
152_43;152_55;skos:broader;zthes_BT
152_43;142_75;skos:related;zthes_RT
152_43;152_34;skos:related;zthes_RT
152_43;152_62;skos:related;zthes_RT
152_47;152;skos:broader;structural
152_47;152_57;skos:broader;zthes_BT
152_47;423_15;skos:related;zthes_RT
152_50;152;skos:broader;structural
152_50;152_43;skos:broader;zthes_BT
152_51;152;skos:broader;structural
152_51;152_43;skos:broader;zthes_BT
152_51;425_65;skos:related;zthes_RT
152_52;152;skos:broader;structural
152_52;152_43;skos:broader;zthes_BT
152_53;152;skos:broader;structural
152_53;152_55;skos:broader;zthes_BT
152_53;112_90;skos:related;zthes_RT
152_55;152;skos:broader;structural
152_55;142_55;skos:related;zthes_RT
152_55;331_06;skos:related;zthes_RT
152_57;152;skos:broader;structural
152_57;152_55;skos:broader;zthes_BT
152_57;142_61;skos:related;zthes_RT
152_57;423_35;skos:related;zthes_RT
152_62;152;skos:broader;structural
152_62;152_73;skos:broader;zthes_BT
152_62;152_43;skos:related;zthes_RT
152_68;152;skos:broader;structural
152_68;152_57;skos:broader;zthes_BT
152_73;152;skos:broader;structural
152_73;152_55;skos:broader;zthes_BT
152_73;341_32;skos:related;zthes_RT
152_73;362_62;skos:related;zthes_RT
152_73;424_55;skos:related;zthes_RT
152_75;152;skos:broader;structural
152_75;152_55;skos:broader;zthes_BT
152_75;362_75;skos:related;zthes_RT
152_81;152;skos:broader;structural
152_81;152_73;skos:broader;zthes_BT
152_81;142_26;skos:related;zthes_RT
152_84;152;skos:broader;structural
152_84;152_55;skos:broader;zthes_BT
161_00;161;skos:broader;structural
161_00;161_22;skos:broader;zthes_BT
161_00;111_02;skos:related;zthes_RT
161_00;111_65;skos:related;zthes_RT
161_01;161;skos:broader;structural
161_01;161_22;skos:broader;zthes_BT
161_01;141_96;skos:related;zthes_RT
161_03;161;skos:broader;structural
161_03;161_22;skos:broader;zthes_BT
161_05;161;skos:broader;structural
161_05;161_33;skos:broader;zthes_BT
161_05;163_79;skos:related;zthes_RT
161_08;161;skos:broader;structural
161_08;161_26;skos:broader;zthes_BT
161_13;161;skos:broader;structural
161_13;161_22;skos:broader;zthes_BT
161_14;161;skos:broader;structural
161_14;161_33;skos:broader;zthes_BT
161_19;161;skos:broader;structural
161_19;161_26;skos:broader;zthes_BT
161_22;161;skos:broader;structural
161_22;161_33;skos:broader;zthes_BT
161_26;161;skos:broader;structural
161_26;161_33;skos:broader;zthes_BT
161_28;161;skos:broader;structural
161_28;161_26;skos:broader;zthes_BT
161_30;161;skos:broader;structural
161_30;161_33;skos:broader;zthes_BT
161_31;161;skos:broader;structural
161_31;161_33;skos:broader;zthes_BT
161_33;161;skos:broader;structural
161_33;161_55;skos:broader;zthes_BT
161_33;352_67;skos:related;zthes_RT
161_35;161;skos:broader;structural
161_35;161_55;skos:broader;zthes_BT
161_35;351_85;skos:related;zthes_RT
161_35;352_67;skos:related;zthes_RT
161_37;161;skos:broader;structural
161_37;161_55;skos:broader;zthes_BT
161_37;352_91;skos:related;zthes_RT
161_42;161;skos:broader;structural
161_42;161_55;skos:broader;zthes_BT
161_43;161;skos:broader;structural
161_43;161_55;skos:broader;zthes_BT
161_43;111_78;skos:related;zthes_RT
161_43;164_26;skos:related;zthes_RT
161_43;164_36;skos:related;zthes_RT
161_44;161;skos:broader;structural
161_44;161_55;skos:broader;zthes_BT
161_48;161;skos:broader;structural
161_48;161_55;skos:broader;zthes_BT
161_52;161;skos:broader;structural
161_52;161_53;skos:broader;zthes_BT
161_53;161;skos:broader;structural
161_53;161_55;skos:broader;zthes_BT
161_55;161;skos:broader;structural
161_55;163_76;skos:related;zthes_RT
161_58;161;skos:broader;structural
161_58;161_55;skos:broader;zthes_BT
161_62;161;skos:broader;structural
161_62;161_55;skos:broader;zthes_BT
161_64;161;skos:broader;structural
161_64;161_55;skos:broader;zthes_BT
161_64;111_77;skos:related;zthes_RT
161_67;161;skos:broader;structural
161_67;161_55;skos:broader;zthes_BT
161_68;161;skos:broader;structural
161_68;161_55;skos:broader;zthes_BT
161_68;162_83;skos:related;zthes_RT
161_70;161;skos:broader;structural
161_70;161_71;skos:broader;zthes_BT
161_71;161;skos:broader;structural
161_71;161_55;skos:broader;zthes_BT
161_71;332_36;skos:related;zthes_RT
161_73;161;skos:broader;structural
161_73;161_55;skos:broader;zthes_BT
161_73;141_16;skos:related;zthes_RT
161_74;161;skos:broader;structural
161_74;161_55;skos:broader;zthes_BT
161_74;111_78;skos:related;zthes_RT
161_74;163_97;skos:related;zthes_RT
161_75;161;skos:broader;structural
161_75;161_55;skos:broader;zthes_BT
161_75;162_36;skos:related;zthes_RT
161_77;161;skos:broader;structural
161_77;161_55;skos:broader;zthes_BT
161_77;161_78;skos:related;zthes_RT
161_77;161_86;skos:related;zthes_RT
161_78;161;skos:broader;structural
161_78;161_55;skos:broader;zthes_BT
161_78;161_77;skos:related;zthes_RT
161_78;222_51;skos:related;zthes_RT
161_78;324_71;skos:related;zthes_RT
161_78;352_60;skos:related;zthes_RT
161_79;161;skos:broader;structural
161_79;161_78;skos:broader;zthes_BT
161_79;351_85;skos:related;zthes_RT
161_80;161;skos:broader;structural
161_80;161_82;skos:broader;zthes_BT
161_81;161;skos:broader;structural
161_81;161_82;skos:broader;zthes_BT
161_82;161;skos:broader;structural
161_82;161_71;skos:broader;zthes_BT
161_82;335_65;skos:related;zthes_RT
161_84;161;skos:broader;structural
161_84;161_74;skos:broader;zthes_BT
161_85;161;skos:broader;structural
161_85;161_55;skos:broader;zthes_BT
161_86;161;skos:broader;structural
161_86;161_55;skos:broader;zthes_BT
161_86;161_77;skos:related;zthes_RT
161_86;324_71;skos:related;zthes_RT
161_86;351_74;skos:related;zthes_RT
161_86;352_60;skos:related;zthes_RT
161_87;161;skos:broader;structural
161_87;161_55;skos:broader;zthes_BT
161_88;161;skos:broader;structural
161_88;161_78;skos:broader;zthes_BT
161_88;164_71;skos:related;zthes_RT
161_89;161;skos:broader;structural
161_89;161_78;skos:broader;zthes_BT
161_90;161;skos:broader;structural
161_90;161_82;skos:broader;zthes_BT
161_90;162_55;skos:related;zthes_RT
161_91;161;skos:broader;structural
161_91;161_73;skos:broader;zthes_BT
161_92;161;skos:broader;structural
161_92;161_82;skos:broader;zthes_BT
161_92;322_84;skos:related;zthes_RT
161_92;322_85;skos:related;zthes_RT
161_93;161;skos:broader;structural
161_93;161_73;skos:broader;zthes_BT
161_93;141_36;skos:related;zthes_RT
161_95;161;skos:broader;structural
161_95;161_85;skos:broader;zthes_BT
161_99;161;skos:broader;structural
161_99;161_88;skos:broader;zthes_BT
161_99;164_98;skos:related;zthes_RT
162_06;162;skos:broader;structural
162_06;162_55;skos:broader;zthes_BT
162_06;322_52;skos:related;zthes_RT
162_06;351_61;skos:related;zthes_RT
162_14;162;skos:broader;structural
162_14;162_23;skos:broader;zthes_BT
162_14;324_53;skos:related;zthes_RT
162_17;162;skos:broader;structural
162_17;162_37;skos:broader;zthes_BT
162_20;162;skos:broader;structural
162_20;162_54;skos:broader;zthes_BT
162_23;162;skos:broader;structural
162_23;162_44;skos:broader;zthes_BT
162_26;162;skos:broader;structural
162_26;162_55;skos:broader;zthes_BT
162_28;162;skos:broader;structural
162_28;162_38;skos:broader;zthes_BT
162_36;162;skos:broader;structural
162_36;162_55;skos:broader;zthes_BT
162_36;161_75;skos:related;zthes_RT
162_36;164_34;skos:related;zthes_RT
162_37;162;skos:broader;structural
162_37;162_55;skos:broader;zthes_BT
162_38;162;skos:broader;structural
162_38;162_68;skos:broader;zthes_BT
162_38;324_42;skos:related;zthes_RT
162_39;162;skos:broader;structural
162_39;162_38;skos:broader;zthes_BT
162_40;162;skos:broader;structural
162_40;162_52;skos:broader;zthes_BT
162_40;324_77;skos:related;zthes_RT
162_40;351_70;skos:related;zthes_RT
162_44;162;skos:broader;structural
162_44;162_55;skos:broader;zthes_BT
162_44;164_12;skos:related;zthes_RT
162_44;164_37;skos:related;zthes_RT
162_44;324_33;skos:related;zthes_RT
162_51;162;skos:broader;structural
162_51;162_52;skos:broader;zthes_BT
162_51;111_83;skos:related;zthes_RT
162_51;164_35;skos:related;zthes_RT
162_51;164_51;skos:related;zthes_RT
162_52;162;skos:broader;structural
162_52;162_63;skos:broader;zthes_BT
162_54;162;skos:broader;structural
162_54;162_55;skos:broader;zthes_BT
162_55;162;skos:broader;structural
162_55;161_90;skos:related;zthes_RT
162_55;164_53;skos:related;zthes_RT
162_55;222_51;skos:related;zthes_RT
162_62;162;skos:broader;structural
162_62;162_63;skos:broader;zthes_BT
162_62;164_25;skos:related;zthes_RT
162_62;224_93;skos:related;zthes_RT
162_63;162;skos:broader;structural
162_63;162_55;skos:broader;zthes_BT
162_63;141_36;skos:related;zthes_RT
162_63;342_81;skos:related;zthes_RT
162_63;351_22;skos:related;zthes_RT
162_68;162;skos:broader;structural
162_68;162_55;skos:broader;zthes_BT
162_68;164_18;skos:related;zthes_RT
162_68;311_26;skos:related;zthes_RT
162_68;323_10;skos:related;zthes_RT
162_68;324_53;skos:related;zthes_RT
162_72;162;skos:broader;structural
162_72;162_63;skos:broader;zthes_BT
162_75;162;skos:broader;structural
162_75;162_55;skos:broader;zthes_BT
162_75;164_35;skos:related;zthes_RT
162_76;162;skos:broader;structural
162_76;162_55;skos:broader;zthes_BT
162_83;162;skos:broader;structural
162_83;162_63;skos:broader;zthes_BT
162_83;161_68;skos:related;zthes_RT
162_84;162;skos:broader;structural
162_84;162_63;skos:broader;zthes_BT
162_85;162;skos:broader;structural
162_85;162_63;skos:broader;zthes_BT
162_87;162;skos:broader;structural
162_87;162_76;skos:broader;zthes_BT
162_87;113_63;skos:related;zthes_RT
162_89;162;skos:broader;structural
162_89;162_68;skos:broader;zthes_BT
162_89;323_10;skos:related;zthes_RT
162_91;162;skos:broader;structural
162_91;162_63;skos:broader;zthes_BT
162_92;162;skos:broader;structural
162_92;162_63;skos:broader;zthes_BT
162_92;141_16;skos:related;zthes_RT
162_93;162;skos:broader;structural
162_93;162_83;skos:broader;zthes_BT
162_94;162;skos:broader;structural
162_94;162_83;skos:broader;zthes_BT
162_97;162;skos:broader;structural
162_97;162_87;skos:broader;zthes_BT
162_98;162;skos:broader;structural
162_98;162_68;skos:broader;zthes_BT
162_98;323_10;skos:related;zthes_RT
163_10;163;skos:broader;structural
163_10;163_53;skos:broader;zthes_BT
163_11;163;skos:broader;structural
163_11;163_53;skos:broader;zthes_BT
163_14;163;skos:broader;structural
163_14;163_34;skos:broader;zthes_BT
163_22;163;skos:broader;structural
163_22;163_53;skos:broader;zthes_BT
163_23;163;skos:broader;structural
163_23;163_53;skos:broader;zthes_BT
163_25;163;skos:broader;structural
163_25;163_36;skos:broader;zthes_BT
163_26;163;skos:broader;structural
163_26;163_36;skos:broader;zthes_BT
163_26;151_43;skos:related;zthes_RT
163_27;163;skos:broader;structural
163_27;163_36;skos:broader;zthes_BT
163_27;151_43;skos:related;zthes_RT
163_30;163;skos:broader;structural
163_30;163_31;skos:broader;zthes_BT
163_31;163;skos:broader;structural
163_31;163_53;skos:broader;zthes_BT
163_33;163;skos:broader;structural
163_33;163_53;skos:broader;zthes_BT
163_34;163;skos:broader;structural
163_34;163_45;skos:broader;zthes_BT
163_36;163;skos:broader;structural
163_36;163_45;skos:broader;zthes_BT
163_37;163;skos:broader;structural
163_37;163_36;skos:broader;zthes_BT
163_40;163;skos:broader;structural
163_40;163_53;skos:broader;zthes_BT
163_43;163;skos:broader;structural
163_43;163_53;skos:broader;zthes_BT
163_43;164_74;skos:related;zthes_RT
163_45;163;skos:broader;structural
163_45;163_55;skos:broader;zthes_BT
163_46;163;skos:broader;structural
163_46;163_55;skos:broader;zthes_BT
163_48;163;skos:broader;structural
