concept_id;level;level_name;label_fr;label_en;definition_fr;definition_en;source_biblio;parent_id;path_ids;path_labels;in_site;in_zthes;source_authority;scheme_url;n_children;n_synonyms;n_related;has_definition
002_71;4;terme;GUADELOUPE;GUADELOUPE;;;;002;0 > 00 > 002 > 002_71;Géographie > France > DOM TOM > GUADELOUPE;1;1;zthes;;0;12;0;0
002_92;4;terme;SAINT PIERRE ET MIQUELON;SAINT PIERRE AND MIQUELON;SAINT-PIERRE-ET-MIQUELON;SAINT-PIERRE-ET-MIQUELON;;002;0 > 00 > 002 > 002_92;Géographie > France > DOM TOM > SAINT PIERRE ET MIQUELON;1;1;zthes;;0;0;0;1
011_00;4;terme;EUROPE;EUROPE;;;;011;0 > 01 > 011 > 011_00;Géographie > Europe > EUROPE > EUROPE;1;1;zthes;;0;0;0;0
011_01;4;terme;GIBRALTAR;GIBRALTAR;;;;011;0 > 01 > 011 > 011_01;Géographie > Europe > EUROPE > GIBRALTAR;1;1;zthes;;0;0;0;0
011_02;4;terme;BELARUS;BELARUS;;;;011;0 > 01 > 011 > 011_02;Géographie > Europe > EUROPE > BELARUS;1;1;zthes;;0;0;0;0
011_03;4;terme;BOSNIE HERZEGOVINE;BOSNIA AND HERZEGOVINA;;;;011;0 > 01 > 011 > 011_03;Géographie > Europe > EUROPE > BOSNIE HERZEGOVINE;1;1;zthes;;0;0;0;0
011_04;4;terme;CROATIE;CROATIA;;;;011;0 > 01 > 011 > 011_04;Géographie > Europe > EUROPE > CROATIE;1;1;zthes;;0;0;0;0
011_05;4;terme;KOSOVO;KOSOVO;;;;011;0 > 01 > 011 > 011_05;Géographie > Europe > EUROPE > KOSOVO;1;1;zthes;;0;0;0;0
011_06;4;terme;MALTE;MALTA;;;;011;0 > 01 > 011 > 011_06;Géographie > Europe > EUROPE > MALTE;1;1;zthes;;0;4;0;0
011_07;4;terme;REPUBLIQUE DE MACEDOINE;REPUBLIC OF MACEDONIA;MACEDOINE YOUGOSLAVE;;;011;0 > 01 > 011 > 011_07;Géographie > Europe > EUROPE > REPUBLIQUE DE MACEDOINE;1;1;zthes;;0;0;0;1
011_08;4;terme;GRECE;GREECE;;;;011;0 > 01 > 011 > 011_08;Géographie > Europe > EUROPE > GRECE;1;1;zthes;;0;0;0;0
011_09;4;terme;TURQUIE;TURKEY;;;;011;0 > 01 > 011 > 011_09;Géographie > Europe > EUROPE > TURQUIE;1;1;zthes;;0;0;0;0
011_10;4;terme;PORTUGAL;PORTUGAL;;;;011;0 > 01 > 011 > 011_10;Géographie > Europe > EUROPE > PORTUGAL;1;1;zthes;;0;6;0;0
011_11;4;terme;ESPAGNE;SPAIN;;;;011;0 > 01 > 011 > 011_11;Géographie > Europe > EUROPE > ESPAGNE;1;1;zthes;;0;6;0;0
011_12;4;terme;MOLDAVIE;MOLDAVIA;;;;011;0 > 01 > 011 > 011_12;Géographie > Europe > EUROPE > MOLDAVIE;1;1;zthes;;0;0;0;0
011_13;4;terme;MONACO;MONACO;;;;011;0 > 01 > 011 > 011_13;Géographie > Europe > EUROPE > MONACO;1;1;zthes;;0;0;0;0
011_14;4;terme;MONTENEGRO;MONTENEGRO;;;;011;0 > 01 > 011 > 011_14;Géographie > Europe > EUROPE > MONTENEGRO;1;1;zthes;;0;0;0;0
011_15;4;terme;VATICAN;VATICAN;;THE VATICAN;;011;0 > 01 > 011 > 011_15;Géographie > Europe > EUROPE > VATICAN;1;1;zthes;;0;0;0;0
011_17;4;terme;RUSSIE;RUSSIA;;;;011;0 > 01 > 011 > 011_17;Géographie > Europe > EUROPE > RUSSIE;1;1;zthes;;0;0;0;0
011_18;4;terme;SERBIE;SERBIA;;;;011;0 > 01 > 011 > 011_18;Géographie > Europe > EUROPE > SERBIE;1;1;zthes;;0;0;0;0
011_20;4;terme;SLOVENIE;SLOVENIA;;;;011;0 > 01 > 011 > 011_20;Géographie > Europe > EUROPE > SLOVENIE;1;1;zthes;;0;0;0;0
011_21;4;terme;UKRAINE;UKRAINE;;;;011;0 > 01 > 011 > 011_21;Géographie > Europe > EUROPE > UKRAINE;1;1;zthes;;0;0;0;0
011_25;4;terme;ITALIE;ITALY;;;;011;0 > 01 > 011 > 011_25;Géographie > Europe > EUROPE > ITALIE;1;1;zthes;;0;2;0;0
011_27;4;terme;ALBANIE;ALBANIA;;;;011;0 > 01 > 011 > 011_27;Géographie > Europe > EUROPE > ALBANIE;1;1;zthes;;0;0;0;0
011_31;4;terme;ANDORRE;ANDORRA;;;;011;0 > 01 > 011 > 011_31;Géographie > Europe > EUROPE > ANDORRE;1;1;zthes;;0;0;0;0
011_37;4;terme;YOUGOSLAVIE;YUGOSLAVIA;;;;011;0 > 01 > 011 > 011_37;Géographie > Europe > EUROPE > YOUGOSLAVIE;1;1;zthes;;0;0;0;0
011_39;4;terme;BULGARIE;BULGARIA;;;;011;0 > 01 > 011 > 011_39;Géographie > Europe > EUROPE > BULGARIE;1;1;zthes;;0;0;0;0
011_41;4;terme;FRANCE;FRANCE;;;;011;0 > 01 > 011 > 011_41;Géographie > Europe > EUROPE > FRANCE;1;1;zthes;;0;0;0;0
011_44;4;terme;SUISSE;SWITZERLAND;;;;011;0 > 01 > 011 > 011_44;Géographie > Europe > EUROPE > SUISSE;1;1;zthes;;0;4;0;0
011_45;4;terme;LIECHTENSTEIN;LIECHTENSTEIN;;;;011;0 > 01 > 011 > 011_45;Géographie > Europe > EUROPE > LIECHTENSTEIN;1;1;zthes;;0;0;0;0
011_46;4;terme;AUTRICHE;AUSTRIA;;;;011;0 > 01 > 011 > 011_46;Géographie > Europe > EUROPE > AUTRICHE;1;1;zthes;;0;0;0;0
011_49;4;terme;ROUMANIE;ROMANIA;;;;011;0 > 01 > 011 > 011_49;Géographie > Europe > EUROPE > ROUMANIE;1;1;zthes;;0;0;0;0
011_52;4;terme;BELGIQUE;BELGIUM;;;;011;0 > 01 > 011 > 011_52;Géographie > Europe > EUROPE > BELGIQUE;1;1;zthes;;0;0;0;0
011_53;4;terme;LUXEMBOURG;LUXEMBURG;;;;011;0 > 01 > 011 > 011_53;Géographie > Europe > EUROPE > LUXEMBOURG;1;1;zthes;;0;0;0;0
011_58;4;terme;HONGRIE;HUNGARY;;;;011;0 > 01 > 011 > 011_58;Géographie > Europe > EUROPE > HONGRIE;1;1;zthes;;0;0;0;0
011_60;4;terme;IRLANDE;IRELAND;;;;011;0 > 01 > 011 > 011_60;Géographie > Europe > EUROPE > IRLANDE;1;1;zthes;;0;0;0;0
011_63;4;terme;REPUBLIQUE DEMOCRATIQUE ALLEMANDE;DEMOCRATIC REPUBLIC OF GERMANY;;;;011;0 > 01 > 011 > 011_63;Géographie > Europe > EUROPE > REPUBLIQUE DEMOCRATIQUE ALLEMANDE;1;1;zthes;;0;0;0;0
011_64;4;terme;REPUBLIQUE FEDERALE D'ALLEMAGNE;FEDERAL REPUBLIC OF GERMANY;;;;011;0 > 01 > 011 > 011_64;Géographie > Europe > EUROPE > REPUBLIQUE FEDERALE D'ALLEMAGNE;1;1;zthes;;0;0;0;0
011_65;4;terme;ALLEMAGNE;GERMANY;;;;011;0 > 01 > 011 > 011_65;Géographie > Europe > EUROPE > ALLEMAGNE;1;1;zthes;;0;2;0;0
011_66;4;terme;SLOVAQUIE;SLOVAKIA;;;;011;0 > 01 > 011 > 011_66;Géographie > Europe > EUROPE > SLOVAQUIE;1;1;zthes;;0;0;0;0
011_67;4;terme;TCHECOSLOVAQUIE;CZECHOSLOVAKIA;;;;011;0 > 01 > 011 > 011_67;Géographie > Europe > EUROPE > TCHECOSLOVAQUIE;1;1;zthes;;0;0;0;0
011_68;4;terme;REPUBLIQUE TCHEQUE;CZECH REPUBLIC;;;;011;0 > 01 > 011 > 011_68;Géographie > Europe > EUROPE > REPUBLIQUE TCHEQUE;1;1;zthes;;0;0;0;0
011_69;4;terme;UNION SOVIETIQUE;SOVIET UNION;;;;011;0 > 01 > 011 > 011_69;Géographie > Europe > EUROPE > UNION SOVIETIQUE;1;1;zthes;;0;0;0;0
011_71;4;terme;ROYAUME UNI;UNITED KINGDOM;;;;011;0 > 01 > 011 > 011_71;Géographie > Europe > EUROPE > ROYAUME UNI;1;1;zthes;;0;22;0;0
011_73;4;terme;PAYS BAS;NETHERLANDS;;;;011;0 > 01 > 011 > 011_73;Géographie > Europe > EUROPE > PAYS BAS;1;1;zthes;;0;0;0;0
011_79;4;terme;LITUANIE;LITHUANIA;;;;011;0 > 01 > 011 > 011_79;Géographie > Europe > EUROPE > LITUANIE;1;1;zthes;;0;0;0;0
011_81;4;terme;ILES FEROE;FEROE ISLANDS;;;;011;0 > 01 > 011 > 011_81;Géographie > Europe > EUROPE > ILES FEROE;1;1;zthes;;0;0;0;0
011_84;4;terme;DANEMARK;DENMARK;;;;011;0 > 01 > 011 > 011_84;Géographie > Europe > EUROPE > DANEMARK;1;1;zthes;;0;2;0;0
011_88;4;terme;POLOGNE;POLAND;;;;011;0 > 01 > 011 > 011_88;Géographie > Europe > EUROPE > POLOGNE;1;1;zthes;;0;0;0;0
011_89;4;terme;LETTONIE;LATVIA;;;;011;0 > 01 > 011 > 011_89;Géographie > Europe > EUROPE > LETTONIE;1;1;zthes;;0;0;0;0
011_91;4;terme;ISLANDE;ICELAND;;;;011;0 > 01 > 011 > 011_91;Géographie > Europe > EUROPE > ISLANDE;1;1;zthes;;0;0;0;0
011_95;4;terme;NORVEGE;NORWAY;;;;011;0 > 01 > 011 > 011_95;Géographie > Europe > EUROPE > NORVEGE;1;1;zthes;;0;6;0;0
011_96;4;terme;SUEDE;SWEDEN;;;;011;0 > 01 > 011 > 011_96;Géographie > Europe > EUROPE > SUEDE;1;1;zthes;;0;0;0;0
011_98;4;terme;FINLANDE;FINLAND;;;;011;0 > 01 > 011 > 011_98;Géographie > Europe > EUROPE > FINLANDE;1;1;zthes;;0;2;0;0
011_99;4;terme;ESTONIE;ESTONIA;;;;011;0 > 01 > 011 > 011_99;Géographie > Europe > EUROPE > ESTONIE;1;1;zthes;;0;0;0;0
021_00;4;terme;AMERIQUE;AMERICA;;;;021;0 > 02 > 021 > 021_00;Géographie > Amérique > AMERIQUE > AMERIQUE;1;1;zthes;;0;0;0;0
021_01;4;terme;ANTIGUA ET BARBUDA;ANTIGUA AND BARBUDA;;ANTIGUA BARBUDA;;021;0 > 02 > 021 > 021_01;Géographie > Amérique > AMERIQUE > ANTIGUA ET BARBUDA;1;1;zthes;;0;2;0;0
021_02;4;terme;ANTILLES NEERLANDAISES;DUTCH ANTILLES;;THE DUTCH ANTILLES;;021;0 > 02 > 021 > 021_02;Géographie > Amérique > AMERIQUE > ANTILLES NEERLANDAISES;1;1;zthes;;0;12;0;0
021_03;4;terme;ARGENTINE;ARGENTINA;;;;021;0 > 02 > 021 > 021_03;Géographie > Amérique > AMERIQUE > ARGENTINE;1;1;zthes;;0;0;0;0
021_04;4;terme;BAHAMAS;BAHAMAS;;THE BAHAMAS;;021;0 > 02 > 021 > 021_04;Géographie > Amérique > AMERIQUE > BAHAMAS;1;1;zthes;;0;0;0;0
021_05;4;terme;BELIZE;BELIZE;;;;021;0 > 02 > 021 > 021_05;Géographie > Amérique > AMERIQUE > BELIZE;1;1;zthes;;0;0;0;0
021_06;4;terme;BOLIVIE;BOLIVIA;;;;021;0 > 02 > 021 > 021_06;Géographie > Amérique > AMERIQUE > BOLIVIE;1;1;zthes;;0;0;0;0
021_07;4;terme;BRESIL;BRAZIL;;;;021;0 > 02 > 021 > 021_07;Géographie > Amérique > AMERIQUE > BRESIL;1;1;zthes;;0;0;0;0
021_09;4;terme;CHILI;CHILE;;;;021;0 > 02 > 021 > 021_09;Géographie > Amérique > AMERIQUE > CHILI;1;1;zthes;;0;0;0;0
021_10;4;terme;COLOMBIE;COLOMBIA;;;;021;0 > 02 > 021 > 021_10;Géographie > Amérique > AMERIQUE > COLOMBIE;1;1;zthes;;0;0;0;0
021_11;4;terme;COSTA RICA;COSTA RICA;;;;021;0 > 02 > 021 > 021_11;Géographie > Amérique > AMERIQUE > COSTA RICA;1;1;zthes;;0;0;0;0
021_12;4;terme;CUBA;CUBA;;;;021;0 > 02 > 021 > 021_12;Géographie > Amérique > AMERIQUE > CUBA;1;1;zthes;;0;0;0;0
021_13;4;terme;DOMINIQUE;DOMENICA;;;;021;0 > 02 > 021 > 021_13;Géographie > Amérique > AMERIQUE > DOMINIQUE;1;1;zthes;;0;0;0;0
021_14;4;terme;EL SALVADOR;EL SALVADOR;;;;021;0 > 02 > 021 > 021_14;Géographie > Amérique > AMERIQUE > EL SALVADOR;1;1;zthes;;0;0;0;0
021_15;4;terme;EQUATEUR;ECUADOR;;;;021;0 > 02 > 021 > 021_15;Géographie > Amérique > AMERIQUE > EQUATEUR;1;1;zthes;;0;2;0;0
021_17;4;terme;GRENADE;GRENADA;;;;021;0 > 02 > 021 > 021_17;Géographie > Amérique > AMERIQUE > GRENADE;1;1;zthes;;0;2;0;0
021_18;4;terme;GUATEMALA;GUATEMALA;;;;021;0 > 02 > 021 > 021_18;Géographie > Amérique > AMERIQUE > GUATEMALA;1;1;zthes;;0;0;0;0
021_19;4;terme;GUYANA;GUYANA;;;;021;0 > 02 > 021 > 021_19;Géographie > Amérique > AMERIQUE > GUYANA;1;1;zthes;;0;0;0;0
021_20;4;terme;HAITI;HAITI;;;;021;0 > 02 > 021 > 021_20;Géographie > Amérique > AMERIQUE > HAITI;1;1;zthes;;0;0;0;0
021_21;4;terme;HONDURAS;HONDURAS;;;;021;0 > 02 > 021 > 021_21;Géographie > Amérique > AMERIQUE > HONDURAS;1;1;zthes;;0;2;0;0
021_22;4;terme;ILES FALKLAND;FALKLAND ISLANDS;;;;021;0 > 02 > 021 > 021_22;Géographie > Amérique > AMERIQUE > ILES FALKLAND;1;1;zthes;;0;4;0;0
021_23;4;terme;INDES-OCCIDENTALES;WEST INDIES;;;;021;0 > 02 > 021 > 021_23;Géographie > Amérique > AMERIQUE > INDES-OCCIDENTALES;1;1;zthes;;0;12;0;0
021_24;4;terme;JAMAIQUE;JAMAICA;;;;021;0 > 02 > 021 > 021_24;Géographie > Amérique > AMERIQUE > JAMAIQUE;1;1;zthes;;0;0;0;0
021_25;4;terme;BARBADE;BARBADOS;;;;021;0 > 02 > 021 > 021_25;Géographie > Amérique > AMERIQUE > BARBADE;1;1;zthes;;0;0;0;0
021_26;4;terme;MEXIQUE;MEXICO;;;;021;0 > 02 > 021 > 021_26;Géographie > Amérique > AMERIQUE > MEXIQUE;1;1;zthes;;0;0;0;0
021_27;4;terme;NICARAGUA;NICARAGUA;;;;021;0 > 02 > 021 > 021_27;Géographie > Amérique > AMERIQUE > NICARAGUA;1;1;zthes;;0;2;0;0
021_28;4;terme;PANAMA;PANAMA;;;;021;0 > 02 > 021 > 021_28;Géographie > Amérique > AMERIQUE > PANAMA;1;1;zthes;;0;0;0;0
021_29;4;terme;PARAGUAY;PARAGUAY;;;;021;0 > 02 > 021 > 021_29;Géographie > Amérique > AMERIQUE > PARAGUAY;1;1;zthes;;0;0;0;0
021_30;4;terme;PEROU;PERU;;;;021;0 > 02 > 021 > 021_30;Géographie > Amérique > AMERIQUE > PEROU;1;1;zthes;;0;0;0;0
021_31;4;terme;REPUBLIQUE DOMINICAINE;DOMINICAN REPUBLIC;;;;021;0 > 02 > 021 > 021_31;Géographie > Amérique > AMERIQUE > REPUBLIQUE DOMINICAINE;1;1;zthes;;0;0;0;0
021_32;4;terme;ETATS-UNIS D'AMERIQUE;UNITED STATES OF AMERICA;ETATS UNIS D'AMERIQUE;;;021;0 > 02 > 021 > 021_32;Géographie > Amérique > AMERIQUE > ETATS-UNIS D'AMERIQUE;1;1;zthes;;0;24;0;1
021_33;4;terme;SAINT VINCENT;SAINT VINCENT;SAINT-VINCENT;SAINT-VINCENT;;021;0 > 02 > 021 > 021_33;Géographie > Amérique > AMERIQUE > SAINT VINCENT;1;1;zthes;;0;2;0;1
021_34;4;terme;SAINTE LUCIE;ST LUCIA;SAINTE-LUCIE;;;021;0 > 02 > 021 > 021_34;Géographie > Amérique > AMERIQUE > SAINTE LUCIE;1;1;zthes;;0;0;0;1
021_35;4;terme;SURINAME;SURINAM;;;;021;0 > 02 > 021 > 021_35;Géographie > Amérique > AMERIQUE > SURINAME;1;1;zthes;;0;0;0;0
021_36;4;terme;TRINITE ET TOBAGO;TRINIDAD AND TOBAGO;;;;021;0 > 02 > 021 > 021_36;Géographie > Amérique > AMERIQUE > TRINITE ET TOBAGO;1;1;zthes;;0;0;0;0
021_37;4;terme;URUGUAY;URUGUAY;;;;021;0 > 02 > 021 > 021_37;Géographie > Amérique > AMERIQUE > URUGUAY;1;1;zthes;;0;0;0;0
021_38;4;terme;VENEZUELA;VENEZUELA;;;;021;0 > 02 > 021 > 021_38;Géographie > Amérique > AMERIQUE > VENEZUELA;1;1;zthes;;0;0;0;0
021_62;4;terme;CANADA;CANADA;"Pays de lAmérique du Nord traversé par le cercle polaire arctique.
9 959 400 km² - 31 021 300 habitants
Langues : anglais, français
Population : blancs dorigine européenne (95%), Amérindiens (1,5%), Inuits (0,3%), Asiatiques (3%)
Religions : majorité de catholiques et de protestants
Monnaie : dollar canadien
Capitale : Ottawa
Régime : démocratie parlementaire ; Etat fédéral membre du Commonwealth
Le Canada est une fédération de 10 provinces, ayant chacune une capitale et un gouvernement, et de 3 territoires.
Le Petit Robert des noms propres : alphabétique et analogique / Alain Rey (dir.). Paris : Dictionnaires Le Robert, 2004";;;021;0 > 02 > 021 > 021_62;Géographie > Amérique > AMERIQUE > CANADA;1;1;zthes;;0;2;0;1
031_00;4;terme;AFRIQUE;AFRICA;;;;031;0 > 03 > 031 > 031_00;Géographie > Afrique > AFRIQUE > AFRIQUE;1;1;zthes;;0;0;0;0
031_01;4;terme;AFRIQUE DU SUD;SOUTH AFRICA;AFRIQUE-DU-SUD;;;031;0 > 03 > 031 > 031_01;Géographie > Afrique > AFRIQUE > AFRIQUE DU SUD;1;1;zthes;;0;0;0;1
031_03;4;terme;ANGOLA;ANGOLA;;;;031;0 > 03 > 031 > 031_03;Géographie > Afrique > AFRIQUE > ANGOLA;1;1;zthes;;0;2;0;0
031_04;4;terme;BENIN;BENIN;;;;031;0 > 03 > 031 > 031_04;Géographie > Afrique > AFRIQUE > BENIN;1;1;zthes;;0;0;0;0
031_05;4;terme;BOTSWANA;BOTSWANA;;;;031;0 > 03 > 031 > 031_05;Géographie > Afrique > AFRIQUE > BOTSWANA;1;1;zthes;;0;0;0;0
031_06;4;terme;BURKINA FASO;BURKINA FASO;;;;031;0 > 03 > 031 > 031_06;Géographie > Afrique > AFRIQUE > BURKINA FASO;1;1;zthes;;0;0;0;0
031_07;4;terme;BURUNDI;BURUNDI;;;;031;0 > 03 > 031 > 031_07;Géographie > Afrique > AFRIQUE > BURUNDI;1;1;zthes;;0;0;0;0
031_08;4;terme;CAMEROUN;CAMEROON;;;;031;0 > 03 > 031 > 031_08;Géographie > Afrique > AFRIQUE > CAMEROUN;1;1;zthes;;0;0;0;0
031_09;4;terme;CAP VERT;CAPE VERDE;;;;031;0 > 03 > 031 > 031_09;Géographie > Afrique > AFRIQUE > CAP VERT;1;1;zthes;;0;0;0;0
031_10;4;terme;COMORES;COMOROS;;THE COMOROS;;031;0 > 03 > 031 > 031_10;Géographie > Afrique > AFRIQUE > COMORES;1;1;zthes;;0;6;0;0
031_11;4;terme;CONGO;CONGO;;;;031;0 > 03 > 031 > 031_11;Géographie > Afrique > AFRIQUE > CONGO;1;1;zthes;;0;0;0;0
031_12;4;terme;COTE D'IVOIRE;IVORY COAST;;;;031;0 > 03 > 031 > 031_12;Géographie > Afrique > AFRIQUE > COTE D'IVOIRE;1;1;zthes;;0;0;0;0
031_13;4;terme;DJIBOUTI;DJIBOUTI;;;;031;0 > 03 > 031 > 031_13;Géographie > Afrique > AFRIQUE > DJIBOUTI;1;1;zthes;;0;0;0;0
031_14;4;terme;ETHIOPIE;ETHIOPIA;;;;031;0 > 03 > 031 > 031_14;Géographie > Afrique > AFRIQUE > ETHIOPIE;1;1;zthes;;0;0;0;0
031_15;4;terme;GABON;GABON;;;;031;0 > 03 > 031 > 031_15;Géographie > Afrique > AFRIQUE > GABON;1;1;zthes;;0;0;0;0
031_16;4;terme;GAMBIE;GAMBIA;;;;031;0 > 03 > 031 > 031_16;Géographie > Afrique > AFRIQUE > GAMBIE;1;1;zthes;;0;0;0;0
031_17;4;terme;GHANA;GHANA;;;;031;0 > 03 > 031 > 031_17;Géographie > Afrique > AFRIQUE > GHANA;1;1;zthes;;0;0;0;0
031_18;4;terme;GUINEE;GUINEA;;;;031;0 > 03 > 031 > 031_18;Géographie > Afrique > AFRIQUE > GUINEE;1;1;zthes;;0;0;0;0
031_19;4;terme;GUINEE BISSAU;GUINEA BISSAU;;;;031;0 > 03 > 031 > 031_19;Géographie > Afrique > AFRIQUE > GUINEE BISSAU;1;1;zthes;;0;0;0;0
031_20;4;terme;GUINEE EQUATORIALE;EQUATORIAL GUINEA;;;;031;0 > 03 > 031 > 031_20;Géographie > Afrique > AFRIQUE > GUINEE EQUATORIALE;1;1;zthes;;0;0;0;0
031_21;4;terme;KENYA;KENYA;;;;031;0 > 03 > 031 > 031_21;Géographie > Afrique > AFRIQUE > KENYA;1;1;zthes;;0;0;0;0
031_22;4;terme;LESOTHO;LESOTHO;;;;031;0 > 03 > 031 > 031_22;Géographie > Afrique > AFRIQUE > LESOTHO;1;1;zthes;;0;0;0;0
031_23;4;terme;LIBERIA;LIBERIA;;;;031;0 > 03 > 031 > 031_23;Géographie > Afrique > AFRIQUE > LIBERIA;1;1;zthes;;0;0;0;0
031_24;4;terme;REPUBLIQUE DEMOCRATIQUE DU CONGO;DEMOCRATIC REPUBLIC OF CONGO;;;;031;0 > 03 > 031 > 031_24;Géographie > Afrique > AFRIQUE > REPUBLIQUE DEMOCRATIQUE DU CONGO;1;1;zthes;;0;0;0;0
031_25;4;terme;MADAGASCAR;MADAGASCAR;;;;031;0 > 03 > 031 > 031_25;Géographie > Afrique > AFRIQUE > MADAGASCAR;1;1;zthes;;0;0;0;0
031_26;4;terme;MALAWI;MALAWI;;;;031;0 > 03 > 031 > 031_26;Géographie > Afrique > AFRIQUE > MALAWI;1;1;zthes;;0;0;0;0
031_27;4;terme;MALI;MALI;;;;031;0 > 03 > 031 > 031_27;Géographie > Afrique > AFRIQUE > MALI;1;1;zthes;;0;0;0;0
031_29;4;terme;MAURICE;MAURITIUS;;;;031;0 > 03 > 031 > 031_29;Géographie > Afrique > AFRIQUE > MAURICE;1;1;zthes;;0;6;0;0
031_30;4;terme;MAURITANIE;MAURITANIA;;;;031;0 > 03 > 031 > 031_30;Géographie > Afrique > AFRIQUE > MAURITANIE;1;1;zthes;;0;0;0;0
031_31;4;terme;MOZAMBIQUE;MOZAMBIQUE;;;;031;0 > 03 > 031 > 031_31;Géographie > Afrique > AFRIQUE > MOZAMBIQUE;1;1;zthes;;0;0;0;0
031_32;4;terme;NAMIBIE;NAMIBIA;;;;031;0 > 03 > 031 > 031_32;Géographie > Afrique > AFRIQUE > NAMIBIE;1;1;zthes;;0;0;0;0
031_33;4;terme;NIGER;NIGER;;;;031;0 > 03 > 031 > 031_33;Géographie > Afrique > AFRIQUE > NIGER;1;1;zthes;;0;0;0;0
031_34;4;terme;NIGERIA;NIGERIA;;;;031;0 > 03 > 031 > 031_34;Géographie > Afrique > AFRIQUE > NIGERIA;1;1;zthes;;0;0;0;0
031_35;4;terme;OUGANDA;UGANDA;;;;031;0 > 03 > 031 > 031_35;Géographie > Afrique > AFRIQUE > OUGANDA;1;1;zthes;;0;0;0;0
031_36;4;terme;REPUBLIQUE CENTRAFRICAINE;CENTRAL AFRICAN REPUBLIC;;;;031;0 > 03 > 031 > 031_36;Géographie > Afrique > AFRIQUE > REPUBLIQUE CENTRAFRICAINE;1;1;zthes;;0;0;0;0
031_37;4;terme;RWANDA;RWANDA;;;;031;0 > 03 > 031 > 031_37;Géographie > Afrique > AFRIQUE > RWANDA;1;1;zthes;;0;0;0;0
031_38;4;terme;SAO TOMÉ ET PRINCIPE;SAO TOME AND PRINCIPE;SAO TOME ET PRINCIPE;SAO TOMA ET PRINCIPE;;031;0 > 03 > 031 > 031_38;Géographie > Afrique > AFRIQUE > SAO TOMÉ ET PRINCIPE;1;1;zthes;;0;0;0;1
031_39;4;terme;SENEGAL;SENEGAL;;;;031;0 > 03 > 031 > 031_39;Géographie > Afrique > AFRIQUE > SENEGAL;1;1;zthes;;0;0;0;0
031_40;4;terme;SEYCHELLES;SEYCHELLES;;;;031;0 > 03 > 031 > 031_40;Géographie > Afrique > AFRIQUE > SEYCHELLES;1;1;zthes;;0;24;0;0
031_41;4;terme;SIERRA LEONE;SIERRA LEONE;;;;031;0 > 03 > 031 > 031_41;Géographie > Afrique > AFRIQUE > SIERRA LEONE;1;1;zthes;;0;0;0;0
031_42;4;terme;SOMALIE;SOMALIA;;;;031;0 > 03 > 031 > 031_42;Géographie > Afrique > AFRIQUE > SOMALIE;1;1;zthes;;0;0;0;0
031_43;4;terme;SOUDAN;SUDAN;;;;031;0 > 03 > 031 > 031_43;Géographie > Afrique > AFRIQUE > SOUDAN;1;1;zthes;;0;0;0;0
031_44;4;terme;SWAZILAND;SWAZILAND;;;;031;0 > 03 > 031 > 031_44;Géographie > Afrique > AFRIQUE > SWAZILAND;1;1;zthes;;0;0;0;0
031_45;4;terme;TANZANIE;TANZANIA;;;;031;0 > 03 > 031 > 031_45;Géographie > Afrique > AFRIQUE > TANZANIE;1;1;zthes;;0;6;0;0
031_46;4;terme;TCHAD;CHAD;;;;031;0 > 03 > 031 > 031_46;Géographie > Afrique > AFRIQUE > TCHAD;1;1;zthes;;0;0;0;0
031_47;4;terme;TOGO;TOGO;;;;031;0 > 03 > 031 > 031_47;Géographie > Afrique > AFRIQUE > TOGO;1;1;zthes;;0;0;0;0
031_49;4;terme;ZAIRE;ZAIRE;;;;031;0 > 03 > 031 > 031_49;Géographie > Afrique > AFRIQUE > ZAIRE;1;1;zthes;;0;0;0;0
031_50;4;terme;ZAMBIE;ZAMBIA;;;;031;0 > 03 > 031 > 031_50;Géographie > Afrique > AFRIQUE > ZAMBIE;1;1;zthes;;0;0;0;0
031_51;4;terme;ZIMBABWE;ZIMBABWE;;;;031;0 > 03 > 031 > 031_51;Géographie > Afrique > AFRIQUE > ZIMBABWE;1;1;zthes;;0;0;0;0
031_52;4;terme;ERYTHREE;ERITREA;;;;031;0 > 03 > 031 > 031_52;Géographie > Afrique > AFRIQUE > ERYTHREE;1;1;zthes;;0;0;0;0
031_53;4;terme;EGYPTE;EGYPT;;;;031;0 > 03 > 031 > 031_53;Géographie > Afrique > AFRIQUE > EGYPTE;1;1;zthes;;0;0;0;0
031_74;4;terme;ALGERIE;ALGERIA;;;;031;0 > 03 > 031 > 031_74;Géographie > Afrique > AFRIQUE > ALGERIE;1;1;zthes;;0;0;0;0
031_76;4;terme;LIBYE;LIBYA;;;;031;0 > 03 > 031 > 031_76;Géographie > Afrique > AFRIQUE > LIBYE;1;1;zthes;;0;0;0;0
031_82;4;terme;MAROC;MOROCCO;;;;031;0 > 03 > 031 > 031_82;Géographie > Afrique > AFRIQUE > MAROC;1;1;zthes;;0;0;0;0
031_95;4;terme;TUNISIE;TUNISIA;;;;031;0 > 03 > 031 > 031_95;Géographie > Afrique > AFRIQUE > TUNISIE;1;1;zthes;;0;0;0;0
041_00;4;terme;ASIE;ASIA;;;;041;0 > 04 > 041 > 041_00;Géographie > Asie > ASIE > ASIE;1;1;zthes;;0;0;0;0
041_01;4;terme;AFGHANISTAN;AFGHANISTAN;;;;041;0 > 04 > 041 > 041_01;Géographie > Asie > ASIE > AFGHANISTAN;1;1;zthes;;0;0;0;0
