concept_id;label_fr;synonym;lang;relation;source
211_75;CALCUL;Vecteur;fr;altLabel;site_employe_pour
211_75;CALCUL;Binary calculus;en;altLabel;zthes_UF
211_75;CALCUL;Vector calculus;en;altLabel;zthes_UF
211_75;CALCUL;Vector;en;altLabel;zthes_UF
211_77;CALCUL MATRICIEL;Matrice;fr;altLabel;site_employe_pour
211_77;CALCUL MATRICIEL;Matrix;en;altLabel;zthes_UF
211_95;ANALYSE MATHEMATIQUE;Calcul différentiel;fr;altLabel;site_employe_pour
211_95;ANALYSE MATHEMATIQUE;Calcul intégral;fr;altLabel;site_employe_pour
211_95;ANALYSE MATHEMATIQUE;Dérivée;fr;altLabel;site_employe_pour
211_95;ANALYSE MATHEMATIQUE;Intégrale;fr;altLabel;site_employe_pour
211_95;ANALYSE MATHEMATIQUE;Differential calculus;en;altLabel;zthes_UF
211_95;ANALYSE MATHEMATIQUE;Integral calculus;en;altLabel;zthes_UF
211_95;ANALYSE MATHEMATIQUE;Derivative;en;altLabel;zthes_UF
211_95;ANALYSE MATHEMATIQUE;Integral;en;altLabel;zthes_UF
212_26;SERIE CHRONOLOGIQUE;Indice;fr;altLabel;site_employe_pour
212_26;SERIE CHRONOLOGIQUE;Variation saisonnière;fr;altLabel;site_employe_pour
212_26;SERIE CHRONOLOGIQUE;Index;en;altLabel;zthes_UF
212_26;SERIE CHRONOLOGIQUE;Seasonal variation;en;altLabel;zthes_UF
212_53;PROBABILITES;Ajustement à une loi;fr;altLabel;site_employe_pour
212_53;PROBABILITES;Loi des grands nombres;fr;altLabel;site_employe_pour
212_53;PROBABILITES;Méthode de Monte Carlo;fr;altLabel;site_employe_pour
212_53;PROBABILITES;Théorie de Bayes;fr;altLabel;site_employe_pour
212_53;PROBABILITES;Adjustment with a law;en;altLabel;zthes_UF
212_53;PROBABILITES;Big numbers law;en;altLabel;zthes_UF
212_53;PROBABILITES;Monte Carlo method;en;altLabel;zthes_UF
212_53;PROBABILITES;Bayes Theory;en;altLabel;zthes_UF
212_61;DISTRIBUTION STATISTIQUE;Distribution binomiale;fr;altLabel;site_employe_pour
212_61;DISTRIBUTION STATISTIQUE;Distribution de Gauss;fr;altLabel;site_employe_pour
212_61;DISTRIBUTION STATISTIQUE;Distribution de Poisson;fr;altLabel;site_employe_pour
212_61;DISTRIBUTION STATISTIQUE;Binomial distribution;en;altLabel;zthes_UF
212_61;DISTRIBUTION STATISTIQUE;Gaussian distribution;en;altLabel;zthes_UF
212_61;DISTRIBUTION STATISTIQUE;Poisson distribution;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Analyse en grappe;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Analyse statistique;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Corrélation;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Covariance;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Moyenne;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Observation statistique;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Relation statistique;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Régression;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Variance;fr;altLabel;site_employe_pour
212_67;STATISTIQUE DESCRIPTIVE;Group analysis;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Statistical analysis;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Correlation;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Covariance;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Average;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Statistical observation;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Regression;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Statistical relation;en;altLabel;zthes_UF
212_67;STATISTIQUE DESCRIPTIVE;Variance;en;altLabel;zthes_UF
212_68;ANALYSE DES DONNEES;ACP;fr;altLabel;site_employe_pour
212_68;ANALYSE DES DONNEES;Analyse canonique;fr;altLabel;site_employe_pour
212_68;ANALYSE DES DONNEES;Analyse de variance;fr;altLabel;site_employe_pour
