concept_id;parent_id;level;label_fr;parent_label_fr
361_80;361;4;BANDE DESSINEE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_81;361;4;CINEMA;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_83;361;4;ARCHITECTURE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_84;361;4;MUSIQUE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_87;361;4;ETABLISSEMENT CULTUREL;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_88;361;4;MUSEE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_91;361;4;PHOTOGRAPHIE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_92;361;4;ARTS PLASTIQUES;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_93;361;4;ARTS GRAPHIQUES;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
362_08;362;4;BIOETHIQUE;ENVIRONNEMENT SCIENTIFIQUE
362_15;362;4;SEMIOLOGIE;ENVIRONNEMENT SCIENTIFIQUE
362_18;362;4;ETHIQUE;ENVIRONNEMENT SCIENTIFIQUE
362_19;362;4;DOCTRINE;ENVIRONNEMENT SCIENTIFIQUE
362_22;362;4;HISTOIRE;ENVIRONNEMENT SCIENTIFIQUE
362_25;362;4;LINGUISTIQUE;ENVIRONNEMENT SCIENTIFIQUE
362_28;362;4;PHILOSOPHIE;ENVIRONNEMENT SCIENTIFIQUE
362_33;362;4;INTELLIGENCE COLLECTIVE;ENVIRONNEMENT SCIENTIFIQUE
362_35;362;4;SCIENCES HUMAINES ET SOCIALES;ENVIRONNEMENT SCIENTIFIQUE
362_38;362;4;DOCTRINE;ENVIRONNEMENT SCIENTIFIQUE
362_39;362;4;FEMINISME;ENVIRONNEMENT SCIENTIFIQUE
362_43;362;4;SCIENCE COGNITIVE;ENVIRONNEMENT SCIENTIFIQUE
362_44;362;4;EPISTEMOLOGIE;ENVIRONNEMENT SCIENTIFIQUE
362_47;362;4;POLITIQUE SCIENTIFIQUE;ENVIRONNEMENT SCIENTIFIQUE
362_52;362;4;BIODIVERSITE;ENVIRONNEMENT SCIENTIFIQUE
362_53;362;4;NEURODIVERSITE;ENVIRONNEMENT SCIENTIFIQUE
362_55;362;4;ENVIRONNEMENT SCIENTIFIQUE;ENVIRONNEMENT SCIENTIFIQUE
362_62;362;4;BIOLOGIE;ENVIRONNEMENT SCIENTIFIQUE
362_63;362;4;MEDECINE;ENVIRONNEMENT SCIENTIFIQUE
362_64;362;4;NEUROSCIENCES;ENVIRONNEMENT SCIENTIFIQUE
362_68;362;4;GEOGRAPHIE;ENVIRONNEMENT SCIENTIFIQUE
362_71;362;4;PHYSIOLOGIE;ENVIRONNEMENT SCIENTIFIQUE
362_73;362;4;CHIMIE;ENVIRONNEMENT SCIENTIFIQUE
362_75;362;4;PHYSIQUE;ENVIRONNEMENT SCIENTIFIQUE
362_77;362;4;GEOLOGIE;ENVIRONNEMENT SCIENTIFIQUE
362_80;362;4;CORPS HUMAIN;ENVIRONNEMENT SCIENTIFIQUE
362_81;362;4;SEXUALITE;ENVIRONNEMENT SCIENTIFIQUE
410_00;410;4;LANGUE VIVANTE;LANGUE VIVANTE
410_01;410;4;ALLEMAND;LANGUE VIVANTE
410_02;410;4;ANGLAIS;LANGUE VIVANTE
410_03;410;4;ARABE;LANGUE VIVANTE
410_04;410;4;BULGARE;LANGUE VIVANTE
410_05;410;4;CHINOIS;LANGUE VIVANTE
410_06;410;4;COREEN;LANGUE VIVANTE
410_07;410;4;CROATE;LANGUE VIVANTE
410_08;410;4;DANOIS;LANGUE VIVANTE
410_09;410;4;ESPAGNOL;LANGUE VIVANTE
410_10;410;4;ESTONIEN;LANGUE VIVANTE
410_11;410;4;FINNOIS;LANGUE VIVANTE
410_12;410;4;FRANCAIS;LANGUE VIVANTE
410_13;410;4;GREC;LANGUE VIVANTE
410_14;410;4;HEBREU;LANGUE VIVANTE
410_15;410;4;HINDI;LANGUE VIVANTE
410_16;410;4;HONGROIS;LANGUE VIVANTE
410_17;410;4;INDONESIEN;LANGUE VIVANTE
410_18;410;4;ISLANDAIS;LANGUE VIVANTE
410_19;410;4;ITALIEN;LANGUE VIVANTE
410_20;410;4;JAPONAIS;LANGUE VIVANTE
410_21;410;4;LETTON;LANGUE VIVANTE
410_22;410;4;LITUANIEN;LANGUE VIVANTE
410_23;410;4;NEERLANDAIS;LANGUE VIVANTE
410_24;410;4;NORVEGIEN;LANGUE VIVANTE
410_25;410;4;POLONAIS;LANGUE VIVANTE
410_26;410;4;PORTUGAIS;LANGUE VIVANTE
410_27;410;4;ROUMAIN;LANGUE VIVANTE
410_28;410;4;RUSSE;LANGUE VIVANTE
410_29;410;4;SLOVAQUE;LANGUE VIVANTE
410_30;410;4;SLOVENE;LANGUE VIVANTE
410_31;410;4;SUEDOIS;LANGUE VIVANTE
410_32;410;4;TCHEQUE;LANGUE VIVANTE
410_33;410;4;TURC;LANGUE VIVANTE
410_34;410;4;VIETNAMIEN;LANGUE VIVANTE
411_00;411;4;MOT OUTIL;MOT OUTIL
411_01;411;4;RELATION;MOT OUTIL
411_02;411;4;ANALYSE;MOT OUTIL
411_03;411;4;CAS;MOT OUTIL
411_04;411;4;REFORME;MOT OUTIL
411_05;411;4;SIGLE;MOT OUTIL
411_06;411;4;FLUX;MOT OUTIL
411_07;411;4;SATISFACTION;MOT OUTIL
411_08;411;4;CHANGEMENT;MOT OUTIL
411_09;411;4;COMPLEXITE;MOT OUTIL
411_10;411;4;COMPARAISON;MOT OUTIL
411_11;411;4;PROCESSUS;MOT OUTIL
411_12;411;4;CONCEPT;MOT OUTIL
411_13;411;4;EGALITE;MOT OUTIL
411_14;411;4;CONFLIT;MOT OUTIL
411_15;411;4;CONSEQUENCE;MOT OUTIL
411_16;411;4;CONTROLE;MOT OUTIL
411_17;411;4;COURT TERME;MOT OUTIL
411_18;411;4;GRATUITE;MOT OUTIL
411_19;411;4;CROISSANCE;MOT OUTIL
411_20;411;4;REGULATION;MOT OUTIL
411_21;411;4;EFFICACITE;MOT OUTIL
411_22;411;4;ENVIRONNEMENT;MOT OUTIL
411_23;411;4;EVALUATION;MOT OUTIL
411_24;411;4;EVOLUTION;MOT OUTIL
411_25;411;4;EXPERTISE;MOT OUTIL
411_26;411;4;FONCTIONNEMENT;MOT OUTIL
411_27;411;4;FRAIS;MOT OUTIL
411_28;411;4;ACCESSIBILITE;MOT OUTIL
411_29;411;4;BEAUTE;MOT OUTIL
411_30;411;4;GUERRE;MOT OUTIL
411_31;411;4;BONHEUR;MOT OUTIL
411_32;411;4;IMAGE;MOT OUTIL
411_33;411;4;IMPLANTATION;MOT OUTIL
411_34;411;4;INDICATEUR;MOT OUTIL
411_36;411;4;INTERNATIONAL;MOT OUTIL
411_37;411;4;LIBERTE;MOT OUTIL
411_38;411;4;LONG TERME;MOT OUTIL
411_39;411;4;METHODE;MOT OUTIL
411_40;411;4;METHODOLOGIE;MOT OUTIL
411_42;411;4;MODELE;MOT OUTIL
411_43;411;4;PREVENTION;MOT OUTIL
411_44;411;4;MOYEN TERME;MOT OUTIL
411_46;411;4;OBJECTIF;MOT OUTIL
411_50;411;4;ORGANISME;MOT OUTIL
411_52;411;4;PAIX;MOT OUTIL
411_54;411;4;PERFORMANCE;MOT OUTIL
411_56;411;4;PERSPECTIVE;MOT OUTIL
411_57;411;4;PLAN;MOT OUTIL
411_58;411;4;PRECISION;MOT OUTIL
411_60;411;4;PROBLEME;MOT OUTIL
411_61;411;4;DEMATERIALISATION;MOT OUTIL
411_62;411;4;PROGRAMME;MOT OUTIL
411_63;411;4;PROJET;MOT OUTIL
411_69;411;4;RESSOURCE;MOT OUTIL
411_70;411;4;RESULTAT;MOT OUTIL
411_71;411;4;RISQUE;MOT OUTIL
411_72;411;4;SERVICE;MOT OUTIL
411_73;411;4;SIMULATION;MOT OUTIL
411_75;411;4;INFLUENCEUR;MOT OUTIL
411_76;411;4;SYMBOLE;MOT OUTIL
411_77;411;4;TENDANCE;MOT OUTIL
411_78;411;4;TECHNIQUE;MOT OUTIL
411_79;411;4;TEMPORAIRE;MOT OUTIL
411_80;411;4;TEMPS;MOT OUTIL
411_82;411;4;THEORIE;MOT OUTIL
411_83;411;4;TYPOLOGIE;MOT OUTIL
411_84;411;4;USAGER;MOT OUTIL
411_86;411;4;SECTEUR D'ACTIVITE;MOT OUTIL
411_87;411;4;FLEXIBILITE;MOT OUTIL
411_88;411;4;PLANNING;MOT OUTIL
411_94;411;4;MODERNISATION;MOT OUTIL
411_95;411;4;SAVOIR FAIRE;MOT OUTIL
411_96;411;4;RESEAU;MOT OUTIL
411_97;411;4;TAUX;MOT OUTIL
411_98;411;4;MESURE;MOT OUTIL
411_99;411;4;SAVOIR-ETRE;MOT OUTIL
412_00;412;4;TYPE DE DOCUMENT;TYPE DE DOCUMENT
412_01;412;4;ANNUAIRE;TYPE DE DOCUMENT
412_02;412;4;ARTICLE;TYPE DE DOCUMENT
412_03;412;4;ATLAS;TYPE DE DOCUMENT
412_04;412;4;BIBLIOGRAPHIE;TYPE DE DOCUMENT
412_06;412;4;BROCHURE;TYPE DE DOCUMENT
412_07;412;4;CIRCULAIRE;TYPE DE DOCUMENT
412_08;412;4;CODE;TYPE DE DOCUMENT
412_09;412;4;CLASSEMENT;TYPE DE DOCUMENT
412_10;412;4;COMMUNICATION DE CONGRES;TYPE DE DOCUMENT
412_11;412;4;CHARTE;TYPE DE DOCUMENT
412_12;412;4;COMPTE RENDU;TYPE DE DOCUMENT
412_13;412;4;CRITIQUE;TYPE DE DOCUMENT
412_14;412;4;DEFINITION;TYPE DE DOCUMENT
412_15;412;4;DEPLIANT;TYPE DE DOCUMENT
412_16;412;4;DESCRIPTION;TYPE DE DOCUMENT
412_17;412;4;DICTIONNAIRE;TYPE DE DOCUMENT
412_18;412;4;ENCYCLOPEDIE;TYPE DE DOCUMENT
412_19;412;4;ETUDE;TYPE DE DOCUMENT
412_21;412;4;GRAPHIQUE;TYPE DE DOCUMENT
412_22;412;4;GUIDE;TYPE DE DOCUMENT
412_23;412;4;INDEX;TYPE DE DOCUMENT
412_24;412;4;LEXIQUE;TYPE DE DOCUMENT
412_25;412;4;LIVRE;TYPE DE DOCUMENT
412_26;412;4;MANUEL;TYPE DE DOCUMENT
412_27;412;4;MAQUETTE;TYPE DE DOCUMENT
412_28;412;4;MEMOIRE;TYPE DE DOCUMENT
412_29;412;4;MONOGRAPHIE;TYPE DE DOCUMENT
412_30;412;4;NOMENCLATURE;TYPE DE DOCUMENT
412_31;412;4;NORME;TYPE DE DOCUMENT
412_32;412;4;NOTE INTERNE;TYPE DE DOCUMENT
412_33;412;4;NOTE TECHNIQUE;TYPE DE DOCUMENT
412_35;412;4;OUVRAGE DE REFERENCE;TYPE DE DOCUMENT
412_36;412;4;RAPPORT;TYPE DE DOCUMENT
412_37;412;4;REPERTOIRE;TYPE DE DOCUMENT
412_38;412;4;RESUME;TYPE DE DOCUMENT
412_39;412;4;SYNTHESE;TYPE DE DOCUMENT
412_40;412;4;TABLE NUMERIQUE;TYPE DE DOCUMENT
412_41;412;4;TERMINOLOGIE;TYPE DE DOCUMENT
412_42;412;4;THESE;TYPE DE DOCUMENT
412_43;412;4;TRADUCTION;TYPE DE DOCUMENT
412_44;412;4;CAHIER DE RECHERCHE;TYPE DE DOCUMENT
412_45;412;4;GRAMMAIRE;TYPE DE DOCUMENT
412_46;412;4;CAHIER DES CHARGES;TYPE DE DOCUMENT
412_47;412;4;ANNALES;TYPE DE DOCUMENT
412_48;412;4;CARTE;TYPE DE DOCUMENT
412_49;412;4;ETUDE DE FAISABILITE;TYPE DE DOCUMENT
412_56;412;4;DONNEES CHIFFREES;TYPE DE DOCUMENT
413_00;413;4;ORGANISATION INTERNATIONALE;ORGANISATION INTERNATIONALE
413_01;413;4;AEN;ORGANISATION INTERNATIONALE
413_02;413;4;AIEA;ORGANISATION INTERNATIONALE
413_03;413;4;UNION AFRICAINE;ORGANISATION INTERNATIONALE
413_04;413;4;BANQUE MONDIALE;ORGANISATION INTERNATIONALE
413_05;413;4;BANQUE DES REGLEMENTS INTERNATIONAUX;ORGANISATION INTERNATIONALE
413_06;413;4;BEI;ORGANISATION INTERNATIONALE
413_07;413;4;BIRD;ORGANISATION INTERNATIONALE
413_08;413;4;OIF;ORGANISATION INTERNATIONALE
413_10;413;4;CECA;ORGANISATION INTERNATIONALE
413_12;413;4;CERN;ORGANISATION INTERNATIONALE
413_13;413;4;CNUCED;ORGANISATION INTERNATIONALE
413_14;413;4;CONSEIL DE L'EUROPE;ORGANISATION INTERNATIONALE
413_15;413;4;COMMONWEALTH;ORGANISATION INTERNATIONALE
413_16;413;4;EURATOM;ORGANISATION INTERNATIONALE
413_17;413;4;BERD;ORGANISATION INTERNATIONALE
413_18;413;4;FAO;ORGANISATION INTERNATIONALE
413_19;413;4;FMI;ORGANISATION INTERNATIONALE
413_20;413;4;ASEAN;ORGANISATION INTERNATIONALE
413_22;413;4;IASC;ORGANISATION INTERNATIONALE
413_23;413;4;IATA;ORGANISATION INTERNATIONALE
413_24;413;4;IME;ORGANISATION INTERNATIONALE
413_25;413;4;ONU;ORGANISATION INTERNATIONALE
413_27;413;4;OCDE;ORGANISATION INTERNATIONALE
413_28;413;4;COMMISSION EUROPEENNE;ORGANISATION INTERNATIONALE
413_29;413;4;UNION EUROPEENNE;ORGANISATION INTERNATIONALE
413_30;413;4;OMS;ORGANISATION INTERNATIONALE
413_31;413;4;OTAN;ORGANISATION INTERNATIONALE
413_32;413;4;OTASE;ORGANISATION INTERNATIONALE
413_33;413;4;OMC;ORGANISATION INTERNATIONALE
413_34;413;4;OIT;ORGANISATION INTERNATIONALE
413_35;413;4;UNESCO;ORGANISATION INTERNATIONALE
413_36;413;4;CONSEIL EUROPEEN;ORGANISATION INTERNATIONALE
413_37;413;4;OCAM;ORGANISATION INTERNATIONALE
413_38;413;4;OPEP;ORGANISATION INTERNATIONALE
413_39;413;4;BCE;ORGANISATION INTERNATIONALE
413_40;413;4;ASE;ORGANISATION INTERNATIONALE
413_41;413;4;ISO;ORGANISATION INTERNATIONALE
413_42;413;4;CEI;ORGANISATION INTERNATIONALE
413_43;413;4;UEM;ORGANISATION INTERNATIONALE
413_45;413;4;PARLEMENT EUROPEEN;ORGANISATION INTERNATIONALE
413_46;413;4;CONSEIL DE L'UNION EUROPEENNE;ORGANISATION INTERNATIONALE
413_47;413;4;CHAMBRE DE COMMERCE INTERNATIONALE;ORGANISATION INTERNATIONALE
413_48;413;4;FONDS STRUCTUREL EUROPEEN;ORGANISATION INTERNATIONALE
413_49;413;4;ORGANISATION MONDIALE DU TOURISME;ORGANISATION INTERNATIONALE
413_50;413;4;OMPI;ORGANISATION INTERNATIONALE
414_00;414;4;ORGANISME FRANCAIS;ORGANISME FRANCAIS
414_01;414;4;AFNOR;ORGANISME FRANCAIS
414_03;414;4;AFPA;ORGANISME FRANCAIS
414_04;414;4;APCE;ORGANISME FRANCAIS
414_05;414;4;POLE EMPLOI;ORGANISME FRANCAIS
414_06;414;4;ANRT;ORGANISME FRANCAIS
414_07;414;4;BPI FRANCE FINANCEMENT;ORGANISME FRANCAIS
414_08;414;4;APEC;ORGANISME FRANCAIS
414_09;414;4;ARIST;ORGANISME FRANCAIS
414_10;414;4;NATEXIS;ORGANISME FRANCAIS
414_11;414;4;BIPE;ORGANISME FRANCAIS
414_12;414;4;CECOD;ORGANISME FRANCAIS
414_13;414;4;CEREQ;ORGANISME FRANCAIS
414_14;414;4;BUSINESS FRANCE;ORGANISME FRANCAIS
414_15;414;4;ORANGE;ORGANISME FRANCAIS
414_16;414;4;CNRS;ORGANISME FRANCAIS
414_18;414;4;COFACE;ORGANISME FRANCAIS
414_19;414;4;INC;ORGANISME FRANCAIS
414_20;414;4;INIST;ORGANISME FRANCAIS
414_21;414;4;INPI;ORGANISME FRANCAIS
414_22;414;4;INRA;ORGANISME FRANCAIS
414_23;414;4;INSEE;ORGANISME FRANCAIS
414_24;414;4;INSERM;ORGANISME FRANCAIS
414_25;414;4;CDIA;ORGANISME FRANCAIS
414_26;414;4;CGSP;ORGANISME FRANCAIS
414_27;414;4;INED;ORGANISME FRANCAIS
414_29;414;4;CONSEIL ECONOMIQUE ET SOCIAL;ORGANISME FRANCAIS
414_31;414;4;CHAMBRE DE COMMERCE ET D'INDUSTRIE;ORGANISME FRANCAIS
414_32;414;4;AMF;ORGANISME FRANCAIS
414_33;414;4;ADEME;ORGANISME FRANCAIS
414_34;414;4;AFD;ORGANISME FRANCAIS
414_35;414;4;CERTU;ORGANISME FRANCAIS
414_36;414;4;CREDOC;ORGANISME FRANCAIS
414_37;414;4;FNEGE;ORGANISME FRANCAIS
415_00;415;4;ZONE GEOPOLITIQUE;ZONE GEOPOLITIQUE
415_01;415;4;AFRIQUE AUSTRALE;ZONE GEOPOLITIQUE
415_02;415;4;AFRIQUE DE L'EST;ZONE GEOPOLITIQUE
415_03;415;4;AFRIQUE DE L'OUEST;ZONE GEOPOLITIQUE
415_04;415;4;AFRIQUE DU NORD;ZONE GEOPOLITIQUE
415_05;415;4;AFRIQUE SUBSAHARIENNE;ZONE GEOPOLITIQUE
415_06;415;4;AMERIQUE CENTRALE;ZONE GEOPOLITIQUE
415_07;415;4;AMERIQUE DU NORD;ZONE GEOPOLITIQUE
415_08;415;4;AMERIQUE DU SUD;ZONE GEOPOLITIQUE
415_09;415;4;AMERIQUE LATINE;ZONE GEOPOLITIQUE
415_11;415;4;BALKANS;ZONE GEOPOLITIQUE
415_12;415;4;CAUCASE;ZONE GEOPOLITIQUE
415_13;415;4;EUROPE CENTRALE;ZONE GEOPOLITIQUE
415_14;415;4;EUROPE DE L'EST;ZONE GEOPOLITIQUE
415_15;415;4;EUROPE DE L'OUEST;ZONE GEOPOLITIQUE
415_16;415;4;EUROPE DU NORD;ZONE GEOPOLITIQUE
415_17;415;4;EUROPE DU SUD;ZONE GEOPOLITIQUE
415_20;415;4;SCANDINAVIE;ZONE GEOPOLITIQUE
415_21;415;4;PAYS MEDITERRANEEN;ZONE GEOPOLITIQUE
415_22;415;4;PAYS DE L'UE;ZONE GEOPOLITIQUE
415_23;415;4;ASIE CENTRALE;ZONE GEOPOLITIQUE
415_24;415;4;EXTREME ORIENT;ZONE GEOPOLITIQUE
415_25;415;4;MOYEN ORIENT;ZONE GEOPOLITIQUE
415_26;415;4;PAYS ARABE;ZONE GEOPOLITIQUE
415_27;415;4;PAYS DU PACIFIQUE;ZONE GEOPOLITIQUE
415_28;415;4;PAYS PRODUCTEUR DE PETROLE;ZONE GEOPOLITIQUE
415_29;415;4;PROCHE ORIENT;ZONE GEOPOLITIQUE
415_30;415;4;SUD EST ASIATIQUE;ZONE GEOPOLITIQUE
415_31;415;4;PAYS ACP;ZONE GEOPOLITIQUE
415_32;415;4;PAYS DU GOLFE;ZONE GEOPOLITIQUE
415_33;415;4;MONDE;ZONE GEOPOLITIQUE
415_34;415;4;ESPACE MARITIME;ZONE GEOPOLITIQUE
415_35;415;4;ESPACE;ZONE GEOPOLITIQUE
416_00;416;4;ACCORD INTERNATIONAL;ACCORD INTERNATIONAL
416_01;416;4;AELE;ACCORD INTERNATIONAL
416_02;416;4;ALADI;ACCORD INTERNATIONAL
416_03;416;4;ALENA;ACCORD INTERNATIONAL
416_05;416;4;ANZCERTA;ACCORD INTERNATIONAL
416_06;416;4;CEDEAO;ACCORD INTERNATIONAL
416_07;416;4;CEEAC;ACCORD INTERNATIONAL
416_08;416;4;EEE;ACCORD INTERNATIONAL
416_09;416;4;GATT;ACCORD INTERNATIONAL
416_10;416;4;LOME;ACCORD INTERNATIONAL
416_11;416;4;MCCA;ACCORD INTERNATIONAL
416_12;416;4;MERCOSUR;ACCORD INTERNATIONAL
416_13;416;4;PACTE ANDIN;ACCORD INTERNATIONAL
416_14;416;4;PACTE DE VISEGRAD;ACCORD INTERNATIONAL
416_15;416;4;COMESA;ACCORD INTERNATIONAL
416_16;416;4;ACCORD DE COTONOU;ACCORD INTERNATIONAL
416_17;416;4;ACCORD DE BALE;ACCORD INTERNATIONAL
420_06;420;4;YAOURT SECTEUR;AGROALIMENTAIRE SECTEUR
420_07;420;4;FROMAGE SECTEUR;AGROALIMENTAIRE SECTEUR
420_08;420;4;OEUF SECTEUR;AGROALIMENTAIRE SECTEUR
420_16;420;4;BEURRE SECTEUR;AGROALIMENTAIRE SECTEUR
420_18;420;4;VOLAILLE SECTEUR;AGROALIMENTAIRE SECTEUR
420_19;420;4;CHARCUTERIE SECTEUR;AGROALIMENTAIRE SECTEUR
420_24;420;4;THE ET CAFE SECTEUR;AGROALIMENTAIRE SECTEUR
420_25;420;4;FRUIT ET LEGUME SECTEUR;AGROALIMENTAIRE SECTEUR
420_27;420;4;PRODUIT LAITIER SECTEUR;AGROALIMENTAIRE SECTEUR
420_29;420;4;VIANDE SECTEUR;AGROALIMENTAIRE SECTEUR
420_32;420;4;BISCUITERIE SECTEUR;AGROALIMENTAIRE SECTEUR
420_34;420;4;CHOCOLAT ET CONFISERIE SECTEUR;AGROALIMENTAIRE SECTEUR
420_37;420;4;INDUSTRIE DU LAIT SECTEUR;AGROALIMENTAIRE SECTEUR
420_38;420;4;INDUSTRIE DE LA VIANDE SECTEUR;AGROALIMENTAIRE SECTEUR
420_42;420;4;BOULANGERIE ET PATISSERIE SECTEUR;AGROALIMENTAIRE SECTEUR
420_44;420;4;SUCRE ET DERIVES SECTEUR;AGROALIMENTAIRE SECTEUR
420_48;420;4;INDUSTRIE DU POISSON SECTEUR;AGROALIMENTAIRE SECTEUR
420_52;420;4;CEREALES POUR PETIT DEJEUNER SECTEUR;AGROALIMENTAIRE SECTEUR
420_53;420;4;MEUNERIE SECTEUR;AGROALIMENTAIRE SECTEUR
420_55;420;4;AGROALIMENTAIRE SECTEUR;AGROALIMENTAIRE SECTEUR
420_57;420;4;ALIMENT POUR ANIMAUX SECTEUR;AGROALIMENTAIRE SECTEUR
420_64;420;4;CORPS GRAS ALIMENTAIRE SECTEUR;AGROALIMENTAIRE SECTEUR
420_67;420;4;CONSERVE ET SURGELE SECTEUR;AGROALIMENTAIRE SECTEUR
420_69;420;4;PLAT CUISINE SECTEUR;AGROALIMENTAIRE SECTEUR
420_73;420;4;ALIMENT POUR BEBE SECTEUR;AGROALIMENTAIRE SECTEUR
420_74;420;4;PRODUIT ALIMENTAIRE DIVERS SECTEUR;AGROALIMENTAIRE SECTEUR
420_76;420;4;INDUSTRIE DE LA BOISSON SECTEUR;AGROALIMENTAIRE SECTEUR
420_77;420;4;BOISSON ALCOOLISEE SECTEUR;AGROALIMENTAIRE SECTEUR
420_79;420;4;CIDRE SECTEUR;AGROALIMENTAIRE SECTEUR
420_83;420;4;PRODUIT DIETETIQUE SECTEUR;AGROALIMENTAIRE SECTEUR
420_86;420;4;BOISSON NON ALCOOLISEE SECTEUR;AGROALIMENTAIRE SECTEUR
420_88;420;4;VIN SECTEUR;AGROALIMENTAIRE SECTEUR
420_89;420;4;BIERE SECTEUR;AGROALIMENTAIRE SECTEUR
420_92;420;4;CONDIMENT SECTEUR;AGROALIMENTAIRE SECTEUR
420_93;420;4;EPICERIE SECTEUR;AGROALIMENTAIRE SECTEUR
420_96;420;4;EAU MINERALE SECTEUR;AGROALIMENTAIRE SECTEUR
420_97;420;4;BOISSON AUX FRUITS SECTEUR;AGROALIMENTAIRE SECTEUR
420_98;420;4;WHISKY SECTEUR;AGROALIMENTAIRE SECTEUR
420_99;420;4;SPIRITUEUX SECTEUR;AGROALIMENTAIRE SECTEUR
421_03;421;4;SYLVICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_05;421;4;VITICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_13;421;4;PRODUCTION DE CEREALE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_15;421;4;TABAC SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_20;421;4;MINERAI SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_21;421;4;CHARBON SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_27;421;4;AVICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_28;421;4;AQUACULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_30;421;4;METAL SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_33;421;4;JARDINERIE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_35;421;4;HORTICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_36;421;4;APICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_38;421;4;PISCICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_42;421;4;INDUSTRIE EXTRACTIVE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_44;421;4;AGRICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_47;421;4;PRODUCTION ANIMALE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_48;421;4;PECHE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_52;421;4;PRODUCTION ET DISTRIBUTION D'ENERGIE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_55;421;4;EXPLOITATION DU MILIEU NATUREL SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_58;421;4;CONCHYLICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_67;421;4;EXPLOITATION DU MILIEU MARIN SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_68;421;4;OSTREICULTURE SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
421_71;421;4;TRAITEMENT ET DISTRIBUTION D'EAU SECTEUR;EXPLOITATION DU MILIEU NATUREL SECTEUR
422_22;422;4;VEHICULE UTILITAIRE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_23;422;4;CARAVANING SECTEUR;TRAVAIL DES METAUX SECTEUR
422_24;422;4;MATERIEL DE TRAVAUX PUBLICS SECTEUR;TRAVAIL DES METAUX SECTEUR
422_25;422;4;MATERIEL DE LEVAGE ET MANUTENTION SECTEUR;TRAVAIL DES METAUX SECTEUR
422_27;422;4;INSTRUMENT DE MESURE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_30;422;4;EQUIPEMENT AUTOMOBILE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_31;422;4;REPARATION AUTOMOBILE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_32;422;4;CYCLE ET MOTOCYCLE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_34;422;4;EQUIPEMENT INDUSTRIEL SECTEUR;TRAVAIL DES METAUX SECTEUR
422_35;422;4;MACHINE OUTIL SECTEUR;TRAVAIL DES METAUX SECTEUR
422_37;422;4;MECANIQUE DE PRECISION SECTEUR;TRAVAIL DES METAUX SECTEUR
422_38;422;4;HORLOGERIE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_39;422;4;ARME SECTEUR;TRAVAIL DES METAUX SECTEUR
422_43;422;4;AUTOMOBILE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_45;422;4;OUTILLAGE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_46;422;4;EQUIPEMENT THERMIQUE SECTEUR;TRAVAIL DES METAUX SECTEUR
422_49;422;4;MATERIEL MEDICAL ET PARAMEDICAL SECTEUR;TRAVAIL DES METAUX SECTEUR
