sous_groupe;descripteur_code;descripteur;relation;cible_code;cible_libelle;cible_url
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_29;CONSEIL ECONOMIQUE ET SOCIAL;https://aciege.org/Dct/Fra/Fra_414_29.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_36;CREDOC;https://aciege.org/Dct/Fra/Fra_414_36.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_37;FNEGE;https://aciege.org/Dct/Fra/Fra_414_37.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_19;INC;https://aciege.org/Dct/Fra/Fra_414_19.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_27;INED;https://aciege.org/Dct/Fra/Fra_414_27.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_20;INIST;https://aciege.org/Dct/Fra/Fra_414_20.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_21;INPI;https://aciege.org/Dct/Fra/Fra_414_21.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_22;INRA;https://aciege.org/Dct/Fra/Fra_414_22.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_23;INSEE;https://aciege.org/Dct/Fra/Fra_414_23.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_24;INSERM;https://aciege.org/Dct/Fra/Fra_414_24.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_10;NATEXIS;https://aciege.org/Dct/Fra/Fra_414_10.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_15;ORANGE;https://aciege.org/Dct/Fra/Fra_414_15.html
414;414_00;ORGANISME FRANCAIS;terme_specifique;414_05;POLE EMPLOI;https://aciege.org/Dct/Fra/Fra_414_05.html
414;414_05;POLE EMPLOI;terme_generique;414_00;ORGANISME FRANCAIS;https://aciege.org/Dct/Fra/Fra_414_00.html
414;414_05;POLE EMPLOI;employe_pour;AN_2376;ANPE;https://aciege.org/Dct/Fra/AN_2376.html
414;414_05;POLE EMPLOI;employe_pour;Ag_2401;Agence Nationale pour l'Emploi;https://aciege.org/Dct/Fra/Ag_2401.html
415;415_01;AFRIQUE AUSTRALE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_02;AFRIQUE DE L'EST;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_02;AFRIQUE DE L'EST;employe_pour;Af_2399;Afrique Orientale;https://aciege.org/Dct/Fra/Af_2399.html
415;415_03;AFRIQUE DE L'OUEST;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_03;AFRIQUE DE L'OUEST;employe_pour;Af_2398;Afrique Occidentale;https://aciege.org/Dct/Fra/Af_2398.html
415;415_04;AFRIQUE DU NORD;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_04;AFRIQUE DU NORD;employe_pour;Ma_3141;Maghreb;https://aciege.org/Dct/Fra/Ma_3141.html
415;415_05;AFRIQUE SUBSAHARIENNE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_06;AMERIQUE CENTRALE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_07;AMERIQUE DU NORD;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_08;AMERIQUE DU SUD;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_09;AMERIQUE LATINE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_23;ASIE CENTRALE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_11;BALKANS;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_12;CAUCASE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_35;ESPACE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_34;ESPACE MARITIME;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_34;ESPACE MARITIME;employe_pour;Oc_3247;Ocean;https://aciege.org/Dct/Fra/Oc_3247.html
415;415_13;EUROPE CENTRALE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_13;EUROPE CENTRALE;employe_pour;PE_3281;PECO;https://aciege.org/Dct/Fra/PE_3281.html
415;415_13;EUROPE CENTRALE;employe_pour;Pa_3297;Pays balte;https://aciege.org/Dct/Fra/Pa_3297.html
415;415_13;EUROPE CENTRALE;employe_pour;Pa_3300;Pays d'Europe Centrale et Orientale;https://aciege.org/Dct/Fra/Pa_3300.html
415;415_14;EUROPE DE L'EST;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_14;EUROPE DE L'EST;employe_pour;Eu_2866;Europe orientale;https://aciege.org/Dct/Fra/Eu_2866.html
415;415_15;EUROPE DE L'OUEST;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_15;EUROPE DE L'OUEST;employe_pour;Eu_2865;Europe Occidentale;https://aciege.org/Dct/Fra/Eu_2865.html
415;415_16;EUROPE DU NORD;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_17;EUROPE DU SUD;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_24;EXTREME ORIENT;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_33;MONDE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_25;MOYEN ORIENT;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_31;PAYS ACP;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_31;PAYS ACP;employe_pour;Pa_3299;Pays d'Afrique, des Caraïbes et du Pacifique;https://aciege.org/Dct/Fra/Pa_3299.html
415;415_26;PAYS ARABE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_22;PAYS DE L'UE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_22;PAYS DE L'UE;employe_pour;Pa_3301;Pays de l'Union Européenne;https://aciege.org/Dct/Fra/Pa_3301.html
415;415_32;PAYS DU GOLFE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_32;PAYS DU GOLFE;employe_pour;Co_2679;Conseil de coopération du Golfe;https://aciege.org/Dct/Fra/Co_2679.html
415;415_27;PAYS DU PACIFIQUE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_21;PAYS MEDITERRANEEN;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_28;PAYS PRODUCTEUR DE PETROLE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_29;PROCHE ORIENT;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_20;SCANDINAVIE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_30;SUD EST ASIATIQUE;terme_generique;415_00;ZONE GEOPOLITIQUE;https://aciege.org/Dct/Fra/Fra_415_00.html
415;415_30;SUD EST ASIATIQUE;employe_pour;As_2470;Asie du Sud Est;https://aciege.org/Dct/Fra/As_2470.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_01;AFRIQUE AUSTRALE;https://aciege.org/Dct/Fra/Fra_415_01.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_02;AFRIQUE DE L'EST;https://aciege.org/Dct/Fra/Fra_415_02.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_03;AFRIQUE DE L'OUEST;https://aciege.org/Dct/Fra/Fra_415_03.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_04;AFRIQUE DU NORD;https://aciege.org/Dct/Fra/Fra_415_04.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_05;AFRIQUE SUBSAHARIENNE;https://aciege.org/Dct/Fra/Fra_415_05.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_06;AMERIQUE CENTRALE;https://aciege.org/Dct/Fra/Fra_415_06.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_07;AMERIQUE DU NORD;https://aciege.org/Dct/Fra/Fra_415_07.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_08;AMERIQUE DU SUD;https://aciege.org/Dct/Fra/Fra_415_08.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_09;AMERIQUE LATINE;https://aciege.org/Dct/Fra/Fra_415_09.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_23;ASIE CENTRALE;https://aciege.org/Dct/Fra/Fra_415_23.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_11;BALKANS;https://aciege.org/Dct/Fra/Fra_415_11.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_12;CAUCASE;https://aciege.org/Dct/Fra/Fra_415_12.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_35;ESPACE;https://aciege.org/Dct/Fra/Fra_415_35.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_34;ESPACE MARITIME;https://aciege.org/Dct/Fra/Fra_415_34.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_13;EUROPE CENTRALE;https://aciege.org/Dct/Fra/Fra_415_13.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_14;EUROPE DE L'EST;https://aciege.org/Dct/Fra/Fra_415_14.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_15;EUROPE DE L'OUEST;https://aciege.org/Dct/Fra/Fra_415_15.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_16;EUROPE DU NORD;https://aciege.org/Dct/Fra/Fra_415_16.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_17;EUROPE DU SUD;https://aciege.org/Dct/Fra/Fra_415_17.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_24;EXTREME ORIENT;https://aciege.org/Dct/Fra/Fra_415_24.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_33;MONDE;https://aciege.org/Dct/Fra/Fra_415_33.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_25;MOYEN ORIENT;https://aciege.org/Dct/Fra/Fra_415_25.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_31;PAYS ACP;https://aciege.org/Dct/Fra/Fra_415_31.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_26;PAYS ARABE;https://aciege.org/Dct/Fra/Fra_415_26.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_22;PAYS DE L'UE;https://aciege.org/Dct/Fra/Fra_415_22.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_32;PAYS DU GOLFE;https://aciege.org/Dct/Fra/Fra_415_32.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_27;PAYS DU PACIFIQUE;https://aciege.org/Dct/Fra/Fra_415_27.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_21;PAYS MEDITERRANEEN;https://aciege.org/Dct/Fra/Fra_415_21.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_28;PAYS PRODUCTEUR DE PETROLE;https://aciege.org/Dct/Fra/Fra_415_28.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_29;PROCHE ORIENT;https://aciege.org/Dct/Fra/Fra_415_29.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_20;SCANDINAVIE;https://aciege.org/Dct/Fra/Fra_415_20.html
415;415_00;ZONE GEOPOLITIQUE;terme_specifique;415_30;SUD EST ASIATIQUE;https://aciege.org/Dct/Fra/Fra_415_30.html
416;416_17;ACCORD DE BALE;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_16;ACCORD DE COTONOU;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_17;ACCORD DE BALE;https://aciege.org/Dct/Fra/Fra_416_17.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_16;ACCORD DE COTONOU;https://aciege.org/Dct/Fra/Fra_416_16.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_01;AELE;https://aciege.org/Dct/Fra/Fra_416_01.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_02;ALADI;https://aciege.org/Dct/Fra/Fra_416_02.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_03;ALENA;https://aciege.org/Dct/Fra/Fra_416_03.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_05;ANZCERTA;https://aciege.org/Dct/Fra/Fra_416_05.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_06;CEDEAO;https://aciege.org/Dct/Fra/Fra_416_06.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_07;CEEAC;https://aciege.org/Dct/Fra/Fra_416_07.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_15;COMESA;https://aciege.org/Dct/Fra/Fra_416_15.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_08;EEE;https://aciege.org/Dct/Fra/Fra_416_08.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_09;GATT;https://aciege.org/Dct/Fra/Fra_416_09.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_10;LOME;https://aciege.org/Dct/Fra/Fra_416_10.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_11;MCCA;https://aciege.org/Dct/Fra/Fra_416_11.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_12;MERCOSUR;https://aciege.org/Dct/Fra/Fra_416_12.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_13;PACTE ANDIN;https://aciege.org/Dct/Fra/Fra_416_13.html
416;416_00;ACCORD INTERNATIONAL;terme_specifique;416_14;PACTE DE VISEGRAD;https://aciege.org/Dct/Fra/Fra_416_14.html
416;416_01;AELE;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_01;AELE;employe_pour;As_2474;Association Européenne de Libre Echange;https://aciege.org/Dct/Fra/As_2474.html
416;416_02;ALADI;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_02;ALADI;employe_pour;AL_2375;ALALE;https://aciege.org/Dct/Fra/AL_2375.html
416;416_02;ALADI;employe_pour;As_2477;Association Latino Américaine de Libre Echange;https://aciege.org/Dct/Fra/As_2477.html
416;416_02;ALADI;employe_pour;As_2482;Association latino américaine d'intégration;https://aciege.org/Dct/Fra/As_2482.html
416;416_03;ALENA;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_03;ALENA;employe_pour;Ac_2382;Accord de Libre Echange Nord Américain;https://aciege.org/Dct/Fra/Ac_2382.html
416;416_05;ANZCERTA;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_05;ANZCERTA;employe_pour;Ac_2381;Accord commercial de rapprochement économique Australie Nouvelle Zélande;https://aciege.org/Dct/Fra/Ac_2381.html
416;416_06;CEDEAO;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_06;CEDEAO;employe_pour;Co_2642;Communauté Economique des Etats de l'Afrique de l'Ouest;https://aciege.org/Dct/Fra/Co_2642.html
416;416_07;CEEAC;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_07;CEEAC;employe_pour;UD_3606;UDEAC;https://aciege.org/Dct/Fra/UD_3606.html
416;416_07;CEEAC;employe_pour;Un_3609;Union Douanière et Economique de l'Afrique Centrale;https://aciege.org/Dct/Fra/Un_3609.html
416;416_15;COMESA;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_15;COMESA;employe_pour;Ma_3154;Marché Commun des Etats d'Afrique Orientale et du Sud;https://aciege.org/Dct/Fra/Ma_3154.html
416;416_15;COMESA;employe_pour;ZE_3654;ZEP;https://aciege.org/Dct/Fra/ZE_3654.html
416;416_15;COMESA;employe_pour;Zo_3657;Zone d'Echanges Préférentiels Afrique Australe;https://aciege.org/Dct/Fra/Zo_3657.html
416;416_08;EEE;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_08;EEE;employe_pour;Es_2855;Espace Economique Européen;https://aciege.org/Dct/Fra/Es_2855.html
416;416_09;GATT;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_09;GATT;employe_pour;Ac_2380;Accord Général sur les Tarifs Douaniers et le Commerce;https://aciege.org/Dct/Fra/Ac_2380.html
416;416_10;LOME;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_11;MCCA;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_11;MCCA;employe_pour;CA_2545;CAEU;https://aciege.org/Dct/Fra/CA_2545.html
416;416_11;MCCA;employe_pour;Ce_2582;Central American Economic Union;https://aciege.org/Dct/Fra/Ce_2582.html
416;416_12;MERCOSUR;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_12;MERCOSUR;employe_pour;Ma_3155;Marché Commun du Sud;https://aciege.org/Dct/Fra/Ma_3155.html
416;416_13;PACTE ANDIN;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
416;416_14;PACTE DE VISEGRAD;terme_generique;416_00;ACCORD INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_416_00.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_57;ALIMENT POUR ANIMAUX SECTEUR;https://aciege.org/Dct/Fra/Fra_420_57.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_34;CHOCOLAT ET CONFISERIE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_34.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_67;CONSERVE ET SURGELE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_67.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_64;CORPS GRAS ALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_64.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_25;FRUIT ET LEGUME SECTEUR;https://aciege.org/Dct/Fra/Fra_420_25.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_76;INDUSTRIE DE LA BOISSON SECTEUR;https://aciege.org/Dct/Fra/Fra_420_76.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_38;INDUSTRIE DE LA VIANDE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_38.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_37;INDUSTRIE DU LAIT SECTEUR;https://aciege.org/Dct/Fra/Fra_420_37.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_48;INDUSTRIE DU POISSON SECTEUR;https://aciege.org/Dct/Fra/Fra_420_48.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_53;MEUNERIE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_53.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_74;PRODUIT ALIMENTAIRE DIVERS SECTEUR;https://aciege.org/Dct/Fra/Fra_420_74.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_44;SUCRE ET DERIVES SECTEUR;https://aciege.org/Dct/Fra/Fra_420_44.html
420;420_55;AGROALIMENTAIRE SECTEUR;terme_specifique;420_24;THE ET CAFE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_24.html
420;420_57;ALIMENT POUR ANIMAUX SECTEUR;terme_generique;420_55;AGROALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_55.html
420;420_73;ALIMENT POUR BEBE SECTEUR;terme_generique;420_74;PRODUIT ALIMENTAIRE DIVERS SECTEUR;https://aciege.org/Dct/Fra/Fra_420_74.html
420;420_16;BEURRE SECTEUR;terme_generique;420_27;PRODUIT LAITIER SECTEUR;https://aciege.org/Dct/Fra/Fra_420_27.html
420;420_89;BIERE SECTEUR;terme_generique;420_77;BOISSON ALCOOLISEE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_77.html
420;420_32;BISCUITERIE SECTEUR;terme_generique;420_42;BOULANGERIE ET PATISSERIE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_42.html
420;420_77;BOISSON ALCOOLISEE SECTEUR;terme_generique;420_76;INDUSTRIE DE LA BOISSON SECTEUR;https://aciege.org/Dct/Fra/Fra_420_76.html
420;420_77;BOISSON ALCOOLISEE SECTEUR;terme_specifique;420_89;BIERE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_89.html
420;420_77;BOISSON ALCOOLISEE SECTEUR;terme_specifique;420_79;CIDRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_79.html
420;420_77;BOISSON ALCOOLISEE SECTEUR;terme_specifique;420_99;SPIRITUEUX SECTEUR;https://aciege.org/Dct/Fra/Fra_420_99.html
420;420_77;BOISSON ALCOOLISEE SECTEUR;terme_specifique;420_88;VIN SECTEUR;https://aciege.org/Dct/Fra/Fra_420_88.html
420;420_77;BOISSON ALCOOLISEE SECTEUR;terme_specifique;420_98;WHISKY SECTEUR;https://aciege.org/Dct/Fra/Fra_420_98.html
420;420_97;BOISSON AUX FRUITS SECTEUR;terme_generique;420_86;BOISSON NON ALCOOLISEE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_86.html
420;420_86;BOISSON NON ALCOOLISEE SECTEUR;terme_generique;420_76;INDUSTRIE DE LA BOISSON SECTEUR;https://aciege.org/Dct/Fra/Fra_420_76.html
420;420_86;BOISSON NON ALCOOLISEE SECTEUR;terme_specifique;420_97;BOISSON AUX FRUITS SECTEUR;https://aciege.org/Dct/Fra/Fra_420_97.html
420;420_86;BOISSON NON ALCOOLISEE SECTEUR;terme_specifique;420_96;EAU MINERALE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_96.html
420;420_42;BOULANGERIE ET PATISSERIE SECTEUR;terme_generique;420_53;MEUNERIE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_53.html
420;420_42;BOULANGERIE ET PATISSERIE SECTEUR;terme_specifique;420_32;BISCUITERIE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_32.html
420;420_52;CEREALES POUR PETIT DEJEUNER SECTEUR;terme_generique;420_53;MEUNERIE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_53.html
420;420_19;CHARCUTERIE SECTEUR;terme_generique;420_38;INDUSTRIE DE LA VIANDE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_38.html
420;420_34;CHOCOLAT ET CONFISERIE SECTEUR;terme_generique;420_55;AGROALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_55.html
420;420_79;CIDRE SECTEUR;terme_generique;420_77;BOISSON ALCOOLISEE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_77.html
420;420_92;CONDIMENT SECTEUR;terme_generique;420_93;EPICERIE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_93.html
420;420_67;CONSERVE ET SURGELE SECTEUR;terme_generique;420_55;AGROALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_55.html
420;420_67;CONSERVE ET SURGELE SECTEUR;terme_specifique;420_69;PLAT CUISINE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_69.html
420;420_64;CORPS GRAS ALIMENTAIRE SECTEUR;terme_generique;420_55;AGROALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_55.html
420;420_96;EAU MINERALE SECTEUR;terme_generique;420_86;BOISSON NON ALCOOLISEE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_86.html
420;420_93;EPICERIE SECTEUR;terme_generique;420_74;PRODUIT ALIMENTAIRE DIVERS SECTEUR;https://aciege.org/Dct/Fra/Fra_420_74.html
420;420_93;EPICERIE SECTEUR;terme_specifique;420_92;CONDIMENT SECTEUR;https://aciege.org/Dct/Fra/Fra_420_92.html
420;420_07;FROMAGE SECTEUR;terme_generique;420_27;PRODUIT LAITIER SECTEUR;https://aciege.org/Dct/Fra/Fra_420_27.html
420;420_25;FRUIT ET LEGUME SECTEUR;terme_generique;420_55;AGROALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_55.html
420;420_76;INDUSTRIE DE LA BOISSON SECTEUR;terme_generique;420_55;AGROALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_55.html
420;420_76;INDUSTRIE DE LA BOISSON SECTEUR;terme_specifique;420_77;BOISSON ALCOOLISEE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_77.html
420;420_76;INDUSTRIE DE LA BOISSON SECTEUR;terme_specifique;420_86;BOISSON NON ALCOOLISEE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_86.html
420;420_38;INDUSTRIE DE LA VIANDE SECTEUR;terme_generique;420_55;AGROALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_55.html
420;420_38;INDUSTRIE DE LA VIANDE SECTEUR;terme_specifique;420_19;CHARCUTERIE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_19.html
420;420_38;INDUSTRIE DE LA VIANDE SECTEUR;terme_specifique;420_29;VIANDE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_29.html
420;420_38;INDUSTRIE DE LA VIANDE SECTEUR;terme_specifique;420_18;VOLAILLE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_18.html
420;420_37;INDUSTRIE DU LAIT SECTEUR;terme_generique;420_55;AGROALIMENTAIRE SECTEUR;https://aciege.org/Dct/Fra/Fra_420_55.html
420;420_37;INDUSTRIE DU LAIT SECTEUR;terme_specifique;420_27;PRODUIT LAITIER SECTEUR;https://aciege.org/Dct/Fra/Fra_420_27.html
